snr_dB,p_fa,p_md
13.0,9.353431520292377e-6,0.42581283167176087
13.0,9.461848194721993e-6,0.42480726610854824
13.0,9.571521538991856e-6,0.4238016393517155
13.0,9.682466119303115e-6,0.42279595771488365
13.0,9.794696670695386e-6,0.42179022752158524
13.0,9.908228099003787e-6,0.42078445510781176
13.0,1.0023075482838644e-5,0.419778646818781
13.0,1.0139254075588143e-5,0.4187728090118521
13.0,1.0256779307444209e-5,0.41776694805470255
13.0,1.0375666787451848e-5,0.41676107032662846
13.0,1.0495932305582267e-5,0.4157551822153266
13.0,1.0617591834829991e-5,0.4147492901223018
13.0,1.0740661533334323e-5,0.41374340045727004
13.0,1.0865157746525373e-5,0.41273751963937494
13.0,1.099109700929496e-5,0.4117316541002765
13.0,1.1118496048192698e-5,0.4107258102811201
13.0,1.1247371783647507e-5,0.4097199946324857
13.0,1.1377741332214902e-5,0.4087142136145324
13.0,1.1509622008850311e-5,0.4077084736990014
13.0,1.1643031329208755e-5,0.4067027813654572
13.0,1.177798701197118e-5,0.40569714310372734
13.0,1.1914506981197747e-5,0.4046915654147381
13.0,1.2052609368708414e-5,0.4036860548066643
13.0,1.2192312516491094e-5,0.40268061779868636
13.0,1.2333634979137747e-5,0.4016752609175977
13.0,1.2476595526308685e-5,0.4006699907002883
13.0,1.2621213145225462e-5,0.3996648136923948
13.0,1.2767507043192644e-5,0.39865973645028085
13.0,1.2915496650148827e-5,0.3976547655355581
13.0,1.3065201621247199e-5,0.3966499075220439
13.0,1.3216641839466038e-5,0.39564516898997604
13.0,1.3369837418249452e-5,0.3946405565294915
13.0,1.352480870417874e-5,0.39363607673835
13.0,1.3681576279674705e-5,0.39263173622280967
13.0,1.3840160965731302e-5,0.3916275415972585
13.0,1.400058382468096e-5,0.3906234994840405
13.0,1.4162866162991973e-5,0.3896196165148571
13.0,1.4327029534098295e-5,0.3886158993268643
13.0,1.449309574126215e-5,0.3876123545665598
13.0,1.466108684046983e-5,0.3866089888889785
13.0,1.4831025143361029e-5,0.38560580895452823
13.0,1.5002933220192168e-5,0.38460282143202507
13.0,1.5176833902834038e-5,0.3836000329985261
13.0,1.535275028780421e-5,0.3825974503368523
13.0,1.5530705739334586e-5,0.38159508013843063
13.0,1.5710723892474488e-5,0.3805929291000023
13.0,1.5892828656229765e-5,0.3795910039268032
13.0,1.607704421673822e-5,0.3785893113297244
13.0,1.6263395040481907e-5,0.3775878580264024
13.0,1.6451905877536607e-5,0.37658665074184894
13.0,1.664260176485902e-5,0.37558569620690346
13.0,1.6835508029612008e-5,0.3745850011581201
13.0,1.7030650292528425e-5,0.373584572340123
13.0,1.7228054471313922e-5,0.3725844165018283
13.0,1.7427746784089175e-5,0.3715845403991972
13.0,1.762975375287204e-5,0.3705849507925225
13.0,1.78341022071001e-5,0.36958565444949565
13.0,1.8040819287193846e-5,0.3685866581429027
13.0,1.824993244816154e-5,0.3675879686513136
13.0,1.8461469463245495e-5,0.3665895927572982
13.0,1.867545842761078e-5,0.365591537250591
13.0,1.8891927762076683e-5,0.3645938089246139
13.0,1.91109062168914e-5,0.3635964145784424
13.0,1.933242287555047e-5,0.3625993610158534
13.0,1.955650715865951e-5,0.36160265504560085
13.0,1.9783188827841662e-5,0.36060630348089473
13.0,2.001249798969039e-5,0.359610313140052
13.0,2.024446509976806e-5,0.35861469084445574
13.0,2.0479120966650876e-5,0.3576194434205828
13.0,2.071649675602071e-5,0.35662457769976663
13.0,2.095662399480435e-5,0.3556301005163299
13.0,2.119953457536073e-5,0.3546360187087479
13.0,2.1445260759716698e-5,0.3536423391191295
13.0,2.1693835183851867e-5,0.35264906859424117
13.0,2.194529086203316e-5,0.3516562139822915
13.0,2.2199661191199572e-5,0.350663782137443
13.0,2.2456979955397763e-5,0.3496717799152611
13.0,2.2717281330269074e-5,0.34868021417497036
13.0,2.2980599887588535e-5,0.34768909177924523
13.0,2.3246970599856503e-5,0.3466984195929753
13.0,2.351642884494351e-5,0.3457082044843224
13.0,2.3789010410788956e-5,0.3447184533234836
13.0,2.4064751500154266e-5,0.34372917298371564
13.0,2.434368873543113e-5,0.34274037034089555
13.0,2.4625859163505493e-5,0.3417520522717543
13.0,2.491130026067791e-5,0.34076422565662434
13.0,2.5200049937640946e-5,0.3397768973772645
13.0,2.5492146544514258e-5,0.33879007431726554
13.0,2.5787628875938035e-5,0.3378037633611351
13.0,2.6086536176225506e-5,0.33681797139654074
13.0,2.638890814457513e-5,0.33583270531118725
13.0,2.6694784940343235e-5,0.33484797199471816
13.0,2.7004207188377753e-5,0.33386377833785047
13.0,2.731721598441379e-5,0.33288013123245563
13.0,2.7633852900531726e-5,0.33189703757078465
13.0,2.7954159990678594e-5,0.3309145042462901
13.0,2.827817979625344e-5,0.3299325381532256
13.0,2.860595535175745e-5,0.3289511461854774
13.0,2.8937530190509532e-5,0.32797033523858937
13.0,2.927294835042819e-5,0.3269901122069929
13.0,2.9612254379880374e-5,0.32601048398575694
13.0,2.9955493343598162e-5,0.325031457470193
13.0,3.0302710828663995e-5,0.3240530395547375
13.0,3.06539529505653e-5,0.32307523713424274
13.0,3.10092663593193e-5,0.3220980571020242
13.0,3.13686982456688e-5,0.32112150635182
13.0,3.17322963473498e-5,0.320145591776244
13.0,3.210010895543175e-5,0.3191703202666961
13.0,3.247218492073132e-5,0.3181956987134611
13.0,3.284857366030047e-5,0.31722173400655107
13.0,3.322932516398975e-5,0.31624843303328964
13.0,3.3614490001087686e-5,0.31527580268097705
13.0,3.40041193270371e-5,0.31430384983376886
13.0,3.4398264890229283e-5,0.31333258137539877
13.0,3.479697903887695e-5,0.31236200418704574
13.0,3.520031472796683e-5,0.31139212514766346
13.0,3.560832552629281e-5,0.310422951134196
13.0,3.602106562357074e-5,0.3094544890214448
13.0,3.643858983763548e-5,0.3084867456818706
13.0,3.686095362172162e-5,0.30751972798431537
13.0,3.7288213071828376e-5,0.30655344279625324
13.0,3.7720424934170016e-5,0.3055878969808683
13.0,3.8157646612712525e-5,0.3046230973994024
13.0,3.859993617679771e-5,0.3036590509091739
13.0,3.904735236885564e-5,0.30269576436453693
13.0,3.949995461220647e-5,0.30173324461583473
13.0,3.9957803018952735e-5,0.30077149851022844
13.0,4.04209583979631e-5,0.2998105328908152
13.0,4.0889482262948645e-5,0.2988503545968888
13.0,4.1363436840632776e-5,0.29789097046391194
13.0,4.1842885079015846e-5,0.2969323873221269
13.0,4.232789065573553e-5,0.2959746119984926
13.0,4.281851798652415e-5,0.2950176513147784
13.0,4.331483223376403e-5,0.2940615120881096
13.0,4.381689931514194e-5,0.29310620113101227
13.0,4.432478591240401e-5,0.2921517252505939
13.0,4.483855948021191e-5,0.29119809124939655
13.0,4.535828825510191e-5,0.29024530592413605
13.0,4.5884041264547616e-5,0.28929337606631167
13.0,4.641588833612782e-5,0.2883423084619523
13.0,4.695390010680063e-5,0.28739210989078334
13.0,4.7498148032285043e-5,0.28644278712716464
13.0,4.804870439655134e-5,0.2854943469392417
13.0,4.8605642321421386e-5,0.2845467960888854
13.0,4.916903577628031e-5,0.28360014133182015
13.0,4.973895958790068e-5,0.2826543894166313
13.0,5.0315489450380564e-5,0.28170954708618584
13.0,5.089870193519685e-5,0.2807656210755612
13.0,5.148867450137498e-5,0.27982261811363734
13.0,5.2085485505776655e-5,0.2788805449216224
13.0,5.268921421350677e-5,0.27793940821357177
13.0,5.329994080844093e-5,0.2769992146963673
13.0,5.391774640387505e-5,0.2760599710691954
13.0,5.454271305329836e-5,0.27512168402307646
13.0,5.517492376129129e-5,0.2741843602415778
13.0,5.581446249454967e-5,0.27324800640003183
13.0,5.646141419303673e-5,0.27231262916578314
13.0,5.711586478126435e-5,0.27137823519732823
13.0,5.777790117970507e-5,0.27044483114524714
13.0,5.8447611316336376e-5,0.26951242365077255
13.0,5.912508413831881e-5,0.2685810193469263
13.0,5.981040962380944e-5,0.26765062485732644
13.0,6.0503678793912246e-5,0.26672124679645554
13.0,6.120498372476703e-5,0.26579289176992094
13.0,6.191441755977848e-5,0.26486556637328246
13.0,6.263207452198692e-5,0.26393927719284954
13.0,6.335804992658255e-5,0.2630140308048995
13.0,6.409244019356456e-5,0.2620898337762317
13.0,6.483534286054727e-5,0.2611666926630721
13.0,6.558685659571436e-5,0.26024461401144316
13.0,6.63470812109235e-5,0.2593236043574109
13.0,6.711611767496287e-5,0.25840367022589517
13.0,6.789406812696113e-5,0.25748481813156493
13.0,6.868103588995308e-5,0.256567054577773
13.0,6.94771254846024e-5,0.2556503860573947
13.0,7.028244264308353e-5,0.25473481905150674
13.0,7.109709432312438e-5,0.2538203600303215
13.0,7.192118872221193e-5,0.2529070154521343
13.0,7.275483529196232e-5,0.2519947917639692
13.0,7.35981447526577e-5,0.25108369540091136
13.0,7.445122910795144e-5,0.2501737327856555
13.0,7.531420165974376e-5,0.2492649103294167
13.0,7.618717702322999e-5,0.24835723443064867
13.0,7.707027114212303e-5,0.24745071147537373
13.0,7.796360130405237e-5,0.24654534783722137
13.0,7.886728615614156e-5,0.24564114987695007
13.0,7.978144572076629e-5,0.24473812394229455
13.0,8.070620141149508e-5,0.2438362763678694
13.0,8.164167604921472e-5,0.2429356134753623
13.0,8.258799387844272e-5,0.24203614157260928
13.0,8.354528058382871e-5,0.241137866954048
13.0,8.451366330684722e-5,0.2402407959005859
13.0,8.549327066268385e-5,0.23934493467903423
13.0,8.648423275731727e-5,0.23845028954204753
13.0,8.748668120479915e-5,0.23755686672842907
13.0,8.850074914473439e-5,0.23666467246241246
13.0,8.952657125996401e-5,0.23577371295353916
13.0,9.056428379445294e-5,0.2348839943969037
13.0,9.161402457138522e-5,0.23399552297288218
13.0,9.267593301146883e-5,0.23310830484649764
13.0,9.375015015145289e-5,0.23222234616780693
13.0,9.483681866285928e-5,0.2313376530716174
13.0,9.593608287093147e-5,0.23045423167711837
13.0,9.704808877380307e-5,0.22957208808804871
13.0,9.817298406188841e-5,0.22869122839207068
13.0,9.9310918137498e-5,0.22781165866119457
13.0,0.00010046204213468131,0.2269333849512452
13.0,0.00010162650893929952,0.22605641330160695
13.0,0.00010280447320933097,0.22518074973548063
13.0,0.00010399609139541203,0.22430640025930443
13.0,0.00010520152176161591,0.22343337086294246
13.0,0.00010642092440647246,0.22256166751922574
13.0,0.00010765446128423159,0.22169129618399908
13.0,0.00010890229622637306,0.22082226279586534
13.0,0.0001101645949633657,0.21995457327610246
13.0,0.00011144152514667881,0.21908823352844858
13.0,0.00011273325637104872,0.2182232494388422
13.0,0.00011403996019700331,0.21735962687562452
13.0,0.00011536181017364785,0.21649737168888328
13.0,0.00011669898186171475,0.21563648971078153
13.0,0.00011805165285688056,0.2147769867550371
13.0,0.00011942000281335325,0.2139188686168078
13.0,0.00012080421346773289,0.213062141072943
13.0,0.00012220446866314887,0.2122068098811644
13.0,0.00012362095437367691,0.21135288078052358
13.0,0.00012505385872903913,0.21050035949080292
13.0,0.00012650337203959038,0.20964925171269932
13.0,0.00012796968682159417,0.2087995631273168
13.0,0.0001294529978227916,0.20795129939642332
13.0,0.00013095350204826676,0.20710446616184297
13.0,0.00013247139878661175,0.20625906904578878
13.0,0.00013400688963639506,0.20541511365023118
13.0,0.0001355601785329369,0.20457260555712817
13.0,0.00013713147177539455,0.20373155032796375
13.0,0.0001387209780541621,0.2028919535039408
13.0,0.0001403289084785873,0.20205382060539195
13.0,0.00014195547660501016,0.20121715713207328
13.0,0.00014360089846512608,0.20038196856268367
13.0,0.00014526539259467812,0.1995482603548595
13.0,0.00014694918006248172,0.19871603794492976
13.0,0.0001486524844997857,0.19788530674801388
13.0,0.00015037553212997383,0.1970560721575095
13.0,0.0001521185517986105,0.1962283395450921
13.0,0.00015388177500383463,0.19540211426076137
13.0,0.00015566543592710622,0.19457740163236703
13.0,0.00015746977146430867,0.19375420696568008
13.0,0.0001592950212572123,0.19293253554415485
13.0,0.000161141427725302,0.19211239262876695
13.0,0.0001630092360979741,0.19129378345786652
13.0,0.0001648986944471065,0.19047671324718826
13.0,0.0001668100537200059,0.18966118718944958
13.0,0.00016874356777273758,0.1888472104543137
13.0,0.0001706994934038408,0.18803478818831548
13.0,0.0001726780903884356,0.18722392551463252
13.0,0.00017467962151272457,0.18641462753292407
13.0,0.00017670435260889466,0.18560689931925256
13.0,0.00017875255259042355,0.1848007459257976
13.0,0.00018082449348779517,0.18399617238100735
13.0,0.00018292045048462938,0.18319318368903637
13.0,0.0001850407019542302,0.18239178482995255
13.0,0.00018718552949655793,0.1815919807594245
13.0,0.0001893552179756295,0.18079377640865146
13.0,0.0001915500555573528,0.17999717668404946
13.0,0.00019377033374779888,0.1792021864674216
13.0,0.00019601634743191858,0.17840881061548097
13.0,0.00019828839491270713,0.17761705395993965
13.0,0.0002005867779508234,0.17682692130727654
13.0,0.0002029118018046678,0.1760384174386035
13.0,0.00020526377527092522,0.1752515471094474
13.0,0.00020764301072557747,0.17446631504982069
13.0,0.00021004982416539153,0.17368272596387446
13.0,0.00021248453524988828,0.17290078452980437
13.0,0.00021494746734379805,0.17212049539979485
13.0,0.000217438947560008,0.1713418631998383
13.0,0.0002199593068030075,0.17056489252950424
13.0,0.00022250887981283693,0.1697895879619351
13.0,0.00022508800520954617,0.16901595404362313
13.0,0.000227697025538168,0.16824399529440745
13.0,0.00023033628731421312,0.16747371620709972
13.0,0.00023300614106969248,0.16670512124753376
13.0,0.00023570694139967278,0.1659382148544371
13.0,0.00023843904700937205,0.16517300143914437
13.0,0.00024120282076180069,0.16440948538565742
13.0,0.00024399862972595502,0.1636476710503576
13.0,0.00024682684522556923,0.16288756276190874
13.0,0.00024968784288843267,0.1621291648212231
13.0,0.0002525820026962785,0.1613724815012174
13.0,0.0002555097090352507,0.16061751704670207
13.0,0.00025847135074695635,0.1598642756742466
13.0,0.0002614673211801092,0.15911276157214013
13.0,0.000264498018242772,0.15836297890016182
13.0,0.0002675638444552045,0.15761493178945807
13.0,0.0002706652070033241,0.15686862434248014
13.0,0.00027380251779278577,0.1561240606328082
13.0,0.0002769761935036891,0.15538124470499137
13.0,0.00028018665564591953,0.15464018057451479
13.0,0.0002834343306151309,0.15390087222759977
13.0,0.00028671964974937697,0.15316332362116108
13.0,0.0002900430493863992,0.15242753868252967
13.0,0.0002934049709215787,0.15169352130950695
13.0,0.00029680586086656025,0.15096127537011764
13.0,0.00030024617090855494,0.150230804702565
13.0,0.00030372635797033115,0.14950211311502573
13.0,0.0003072468842709003,0.14877520438568076
13.0,0.00031080821738690636,0.14805008226236466
13.0,0.00031441083031472647,0.1473267504627085
13.0,0.000318055201533292,0.14660521267378976
13.0,0.00032174181506763714,0.14588547255218165
13.0,0.0003254711605531848,0.14516753372374855
13.0,0.0003292437333007769,0.14445139978354776
13.0,0.0003330600343624589,0.14373707429574478
13.0,0.0003369205705980267,0.14302456079348905
13.0,0.0003408258547423452,0.14231386277870176
13.0,0.0003447764054734464,0.14160498372215907
13.0,0.00034877274748141776,0.1408979270632036
13.0,0.0003528154115380883,0.14019269620972924
13.0,0.000356904934567523,0.13948929453801162
13.0,0.0003610418597173337,0.13878772539266176
13.0,0.00036522673643081755,0.13808799208645603
13.0,0.00036946012051993025,0.13739009790027243
13.0,0.0003737425742391064,0.13669404608299845
13.0,0.0003780746663599349,0.13599983985130976
13.0,0.0003824569722466999,0.13530748238975376
13.0,0.0003868900739327976,0.13461697685046986
13.0,0.0003913745601980384,0.13392832635318153
13.0,0.00039591102664684585,0.13324153398506317
13.0,0.0004005000757873611,0.13255660280064924
13.0,0.00040514231711146474,0.13187353582176026
13.0,0.0004098383671757261,0.131192336037307
13.0,0.00041458884968329114,0.13051300640329996
13.0,0.0004193943955667186,0.12983554984270457
13.0,0.0004242556430717777,0.1291599692453376
13.0,0.00042917323784221574,0.1284862674677983
13.0,0.00043414783300550926,0.12781444733331535
13.0,0.0004391800892596086,0.12714451163174761
13.0,0.0004442706749606883,0.12647646311937955
13.0,0.00044942026621191424,0.12581030451892167
13.0,0.00045462954695323993,0.1251460385193599
13.0,0.00045989920905224383,0.1244836677758972
13.0,0.00046522995239601893,0.12382319490984289
13.0,0.00047062248498412813,0.12316462250856977
13.0,0.0004760775230226368,0.12250795312533
13.0,0.00048159579101923506,0.12185318927926198
13.0,0.0004871780218794631,0.12120033345528394
13.0,0.0004928249570040513,0.12054938810396992
13.0,0.0004985373463873893,0.11990035564151363
13.0,0.0005043159487171359,0.11925323844960009
13.0,0.0005101615314749834,0.11860803887536708
13.0,0.0005160748710385908,0.11796475923130334
13.0,0.0005220567527846976,0.11732340179515077
13.0,0.0005281079711934331,0.11668396880988241
13.0,0.0005342293299538352,0.11604646248354691
13.0,0.0005404216420705915,0.11541088498926508
13.0,0.000546685729972018,0.11477723846510547
13.0,0.00055302242561929,0.11414552501401873
13.0,0.0005594325706169377,0.11351574670379022
13.0,0.0005659170163246243,0.11288790556695213
13.0,0.0005724766239702179,0.11226200360067595
13.0,0.0005791122647641759,0.1116380427667687
13.0,0.0005858248200152536,0.11101602499155305
13.0,0.0005926151812475553,0.11039595216582374
13.0,0.0005994842503189409,0.10977782614476378
13.0,0.0006064329395408061,0.10916164874790982
13.0,0.0006134621717992507,0.10854742175902907
13.0,0.0006205728806776501,0.10793514692612655
13.0,0.00062776601058065,0.1073248259613227
13.0,0.0006350425168595962,0.10671646054083589
13.0,0.0006424033659394191,0.10611005230489479
13.0,0.0006498495354469888,0.1055056028576872
13.0,0.0006573820143409585,0.1049031137673001
13.0,0.0006650018030431119,0.10430258656567158
13.0,0.0006727099135712337,0.1037040227485143
13.0,0.0006805073696735206,0.10310742377530335
13.0,0.0006883952069645496,0.10251279106916741
13.0,0.0006963744730628222,0.1019201260168702
13.0,0.0007044462277299037,0.10132942996876168
13.0,0.0007126115430111746,0.10074070423871731
13.0,0.0007208715033782136,0.10015395010408476
13.0,0.0007292272058728313,0.09956916880564118
13.0,0.000737679760252773,0.09898636154757108
13.0,0.0007462302891391107,0.09840552949736531
13.0,0.0007548799281653432,0.09782667378583727
13.0,0.0007636298261282241,0.09724979550704672
13.0,0.0007724811451403401,0.0966748957182543
13.0,0.0007814350607844542,0.096101975439917
13.0,0.000790492762269642,0.09553103565559654
13.0,0.0007996554525892347,0.09496207731196668
13.0,0.0008089243486805938,0.09439510131875131
13.0,0.000818300681586739,0.09383010854871371
13.0,0.0008277856966198472,0.09326709983758029
13.0,0.0008373806535266489,0.09270607598405994
13.0,0.0008470868266557402,0.09214703774977259
13.0,0.0008569055051268347,0.09158998585922205
13.0,0.0008668379930019774,0.09103492099980129
13.0,0.0008768856094587427,0.09048184382173097
13.0,0.0008870496889654403,0.08993075493803579
13.0,0.000897331581458352,0.08938165492453917
13.0,0.0009077326525210223,0.08883454431981448
13.0,0.0009182542835656282,0.08828942362517929
13.0,0.0009288978720164498,0.08774629330467613
13.0,0.000939664831495469,0.08720515378503951
13.0,0.0009505565920101192,0.08666600545567818
13.0,0.0009615746001432095,0.08612884866867795
13.0,0.0009727203192450537,0.08559368373876164
13.0,0.0009839952296278227,0.08506051094327652
13.0,0.0009954008287621518,0.08452933052219688
13.0,0.001006938631476027,0.08400014267810393
13.0,0.0010186101701559753,0.08347294757617413
13.0,0.0010304169949505876,0.08294774534415729
13.0,0.0010423606739764012,0.08242453607238949
13.0,0.0010544427935261684,0.08190331981378633
13.0,0.0010666649582795388,0.0813840965838107
13.0,0.0010790287915161836,0.08086686636049673
13.0,0.0010915359353313911,0.08035162908443677
13.0,0.0011041880508541602,0.07983838465877237
13.0,0.0011169868184678225,0.07932713294921373
13.0,0.0011299339380332217,0.0788178737840192
13.0,0.0011430311291144785,0.0783106069540048
13.0,0.0011562801312073755,0.07780533221256669
13.0,0.0011696827039703846,0.07730204927565885
13.0,0.0011832406274583781,0.07680075782181019
13.0,0.0011969557023590429,0.07630145749214293
13.0,0.0012108297502320393,0.07580414789036881
13.0,0.0012248646137509307,0.07530882858280633
13.0,0.0012390621569479156,0.07481549909839307
13.0,0.0012534242654613996,0.07432415892869615
13.0,0.0012679528467864339,0.07383480752792936
13.0,0.0012826498305280598,0.07334744431296655
13.0,0.0012975171686575868,0.07286206866337075
13.0,0.0013125568357718427,0.072378679921397
13.0,0.001327770829355429,0.07189727739202327
13.0,0.0013431611700460168,0.07141786034297158
13.0,0.0013587299019027106,0.07094042800473598
13.0,0.001374479092677538,0.07046497957058688
13.0,0.001390410834090071,0.06999151419662486
13.0,0.0014065272421052378,0.06952003100179403
13.0,0.0014228304572143533,0.06905052906790776
13.0,0.001439322644719408,0.06858300743969194
13.0,0.00145600599502065,0.06811746512480062
13.0,0.0014728827239075034,0.0676539010938626
13.0,0.0014899550728528553,0.06719231428051783
13.0,0.0015072253093107572,0.06673270358143772
13.0,0.0015246957270175746,0.06627506785638146
13.0,0.001542368646296629,0.06581940592821531
13.0,0.0015602464143663695,0.06536571658297763
13.0,0.001578331405652118,0.06491399856989906
13.0,0.0015966260221014267,0.06446425060145687
13.0,0.0016151326935030914,0.06401647135341755
13.0,0.0016338538778098621,0.06357065946488272
13.0,0.0016527920614648956,0.06312681353834046
13.0,0.00167194975973199,0.06268493213970285
13.0,0.0016913295170296488,0.062245013798371475
13.0,0.0017109339072690151,0.0618070570072825
13.0,0.0017307655341957258,0.061371060222961425
13.0,0.001750827031735725,0.06093702186557247
13.0,0.0017711210643450886,0.06050494031898179
13.0,0.0017916503273639013,0.06007481393081417
13.0,0.0018124175473742377,0.05964664101251374
13.0,0.0018334254825622908,0.0592204198393983
13.0,0.0018546769230846994,0.05879614865072401
13.0,0.0018761746914391214,0.05837382564975736
13.0,0.0018979216428391015,0.05795344900382528
13.0,0.0019199206655932848,0.057535016844395
13.0,0.0019421746814890265,0.0571185272671373
13.0,0.0019646866461804466,0.056703978331992595
13.0,0.0019874595495809836,0.05629136806324371
13.0,0.0020104964162604992,0.05588069444959422
13.0,0.002033800305846982,0.05547195544423142
13.0,0.0020573743134329136,0.05506514896491145
13.0,0.0020812215699863392,0.054660272894028375
13.0,0.0021053452427667063,0.05425732507869929
13.0,0.002129748535745521,0.05385630333083773
13.0,0.0021544346900318843,0.05345720542723935
13.0,0.002179406984302956,0.0530600291096579
13.0,0.0022046687352394096,0.05266477208489993
13.0,0.0022302232979659387,0.052271432024897785
13.0,0.0022560740664968617,0.05188000656680762
13.0,0.0022822244741868987,0.05149049331308814
13.0,0.0023086779941871695,0.05110288983159653
13.0,0.002335438139906479,0.05071719365567946
13.0,0.0023625084654779476,0.0503334022842587
13.0,0.00238989256623105,0.04995151318193487
13.0,0.002417594079169131,0.04957152377907625
13.0,0.0024456166834524464,0.049193431471918014
13.0,0.002473964100886814,0.04881723362266079
13.0,0.002502640096417919,0.048442927559570775
13.0,0.0025316484786313555,0.04807051057707505
13.0,0.002560993100258459,0.04769997993587681
13.0,0.0025906778586880087,0.04733133286304515
13.0,0.0026207066964838524,0.046964566552131486
13.0,0.002651083601908539,0.04659967816326836
13.0,0.002681812609453016,0.046236664823285735
13.0,0.0027128978003724672,0.04587552362581283
13.0,0.0027443433032283654,0.04551625163139403
13.0,0.002776153294436801,0.04515884586760226
13.0,0.0028083319988231725,0.04480330332914968
13.0,0.002840883690183304,0.044449620978003035
13.0,0.0028738126918510663,0.04409779574350524
13.0,0.0029071233772725784,0.04374782452248714
13.0,0.002940820170587064,0.04339970417939326
13.0,0.0029749075472144406,0.043053431546397236
13.0,0.003009390034449721,0.04270900342352814
13.0,0.003044272212064303,0.042366416578792185
13.0,0.0030795587129142264,0.04202566774830004
13.0,0.003115254223555488,0.041686753636390725
13.0,0.0031513634848664793,0.041349670915763005
13.0,0.003187891292677646,0.04101441622759954
13.0,0.003224842498408442,0.04068098618170225
13.0,0.00326222200971167,0.040349377356624506
13.0,0.0033000347911252854,0.040019586299801034
13.0,0.003338285864731761,0.03969160952768488
13.0,0.0033769803108250913,0.03936544352588261
13.0,0.0034161232685855285,0.03904108474929533
13.0,0.0034557199367621395,0.03871852962225226
13.0,0.0034957755743632753,0.038397774538655186
13.0,0.0035362955013550426,0.038078815862117935
13.0,0.0035772850993678732,0.03776164992610916
13.0,0.0036187498124112803,0.03744627303409746
13.0,0.0036606951475969024,0.037132681459698155
13.0,0.003703126675869927,0.03682087144681806
13.0,0.003746050032748993,0.036510839209803636
13.0,0.0037894709190746676,0.0362025809335923
13.0,0.0038333951017666015,0.03589609277386255
13.0,0.003877828414589457,0.03559137085718551
13.0,0.0039227767589277195,0.0352884112811797
13.0,0.0039682461045694815,0.034987210114663776
13.0,0.004014242490499322,0.03468776339781491
13.0,0.004060772025700365,0.034390067142324565
13.0,0.004107840889965647,0.03409411733155737
13.0,0.004155455334718876,0.03379990992071231
13.0,0.004203621683844714,0.03350744083698151
13.0,0.004252346334528682,0.03321670597971538
13.0,0.004301635758106795,0.03292770122058321
13.0,0.0043514965009250495,0.03264042240374237
13.0,0.004401935185208874,0.03235486534599882
13.0,0.004452958509942656,0.032071025836980925
13.0,0.004504573251759458,0.031788899639301885
13.0,0.004556786265841064,0.0315084824887344
13.0,0.004609604486828434,0.03122977009437961
13.0,0.0046630349297427315,0.030952758138839544
13.0,0.004717084690917017,0.03067744227839063
13.0,0.004771760948938746,0.030403818143159077
13.0,0.0048270709656031835,0.030131881337295593
13.0,0.00488302208687788,0.029861627439154263
13.0,0.004939621743878321,0.029593052001468466
13.0,0.004996877453854884,0.02932615055153236
13.0,0.00505479682119124,0.029060918591380814
13.0,0.005113387538414326,0.028797351597970894
13.0,0.0051726573872160194,0.028535445023363675
13.0,0.005232614239486662,0.02827519429491212
13.0,0.005293266058360562,0.028016594815440905
13.0,0.005354620899273608,0.027759641963437155
13.0,0.005416686911033152,0.027504331093236002
13.0,0.005479472336900287,0.027250657535208583
13.0,0.005542985515684669,0.026998616595953075
13.0,0.005607234882852033,0.026748203558483955
13.0,0.005672228971644543,0.0264994136824259
13.0,0.005737976414214134,0.026252242204203854
13.0,0.005804485942768978,0.02600668433723936
13.0,0.005871766390733255,0.025762735272143854
13.0,0.0059398266939203566,0.0255203901769169
13.0,0.006008675891719687,0.02527964419714051
13.0,0.00607832312829723,0.0250404924561798
13.0,0.006148777653810023,0.02480293005538033
13.0,0.006220048825634711,0.02456695207426942
13.0,0.006292146109610344,0.02433255357075687
13.0,0.006365079081295571,0.024099729581337142
13.0,0.006438857427240419,0.02386847512129272
13.0,0.0065134909462728026,0.023638785184897555
13.0,0.00658898955079995,0.023410654745624107
13.0,0.0066653632681249134,0.02318407875634625
13.0,0.006742622241778342,0.022959052149550085
13.0,0.006820776732865685,0.022735569837538657
13.0,0.006899837121430019,0.022513626712642107
13.0,0.00697981390783066,0.02229321764742873
13.0,0.0070607177141377726,0.022074337494913318
13.0,0.007142559285543126,0.021856981088770443
13.0,0.007225349491787214,0.02164114324354659
13.0,0.007309099328602911,0.021426818754873636
13.0,0.007393819919175866,0.02121400239968267
13.0,0.007479522515621821,0.021002688936419822
13.0,0.007566218500481055,0.02079287310526154
13.0,0.007653919388230148,0.020584549628331755
13.0,0.007742636826811269,0.020377713209919778
13.0,0.007832382599179196,0.020172358536698638
13.0,0.007923168624866254,0.0199684802779435
13.0,0.008015006961565405,0.019766073085753472
13.0,0.008107909806731687,0.01956513159527048
13.0,0.008201889499202203,0.019365650424902448
13.0,0.008296958520834907,0.019167624176544783
13.0,0.008393129498166365,0.018971047435803808
13.0,0.008490415204088747,0.01877591477222092
13.0,0.00858882855954625,0.01858222073949667
13.0,0.008688382635251185,0.018389959875716236
13.0,0.008789090653419955,0.018199126703575645
13.0,0.008890965989529159,0.01800971573060812
13.0,0.008994022174092044,0.01782172144941222
13.0,0.009098272894455557,0.017635138337878883
13.0,0.009203731996618222,0.01744996085942073
13.0,0.009310413487069076,0.01726618346320128
13.0,0.009418331534647951,0.017083800584365216
