curve_type,source_file,remainder_allocation,J,Ka,alpha,rate,reliable,cap_hit_fraction,pupe,total_parity,effective_information_bits
entropy_bound,analytic,,20,95689.67788455769,1.2087458305537024,0.23401591854163425,true,,,,
entropy_bound,analytic,,20,93597.66754120588,1.2110800533689126,0.23577037015452515,true,,,,
entropy_bound,analytic,,20,91559.1800567165,1.2134142761841227,0.2375163238380982,true,,,,
entropy_bound,analytic,,20,89572.66289628396,1.2157484989993328,0.23925383735011324,true,,,,
entropy_bound,analytic,,20,87636.61356963498,1.218082721814543,0.24098296883594775,true,,,,
entropy_bound,analytic,,20,85749.57786356623,1.220416944629753,0.24270377676362237,true,,,,
entropy_bound,analytic,,20,83910.1481421561,1.2227511674449631,0.24441631986281795,true,,,,
entropy_bound,analytic,,20,82116.96171186499,1.2250853902601733,0.24612065706767464,true,,,,
entropy_bound,analytic,,20,80368.69924886184,1.2274196130753836,0.24781684746317623,true,,,,
entropy_bound,analytic,,20,78664.08328602805,1.2297538358905937,0.24950495023493635,true,,,,
entropy_bound,analytic,,20,77001.87675720341,1.2320880587058038,0.25118502462220565,true,,,,
entropy_bound,analytic,,20,75380.8815963475,1.234422281521014,0.2528571298739286,true,,,,
entropy_bound,analytic,,20,73799.93738938474,1.236756504336224,0.2545213252076919,true,,,,
entropy_bound,analytic,,20,72257.92007660479,1.2390907271514342,0.2561776697714071,true,,,,
entropy_bound,analytic,,20,70753.74070357706,1.2414249499666443,0.2578262226075837,true,,,,
entropy_bound,analytic,,20,69286.34421862868,1.2437591727818544,0.2594670426200502,true,,,,
entropy_bound,analytic,,20,67854.70831501867,1.2460933955970646,0.2611001885429938,true,,,,
entropy_bound,analytic,,20,66457.84231601984,1.2484276184122747,0.2627257189121905,true,,,,
entropy_bound,analytic,,20,65094.786101199046,1.2507618412274848,0.2643436920383053,true,,,,
entropy_bound,analytic,,20,63764.60907225473,1.253096064042695,0.2659541659821522,true,,,,
entropy_bound,analytic,,20,62466.40915684723,1.2554302868579053,0.2675571985318007,true,,,,
entropy_bound,analytic,,20,61199.31184891628,1.2577645096731154,0.2691528471814293,true,,,,
entropy_bound,analytic,,20,59962.46928404825,1.2600987324883255,0.2707411691118284,true,,,,
entropy_bound,analytic,,20,58755.059348516406,1.2624329553035356,0.27232222117245763,true,,,,
entropy_bound,analytic,,20,57576.28482067251,1.2647671781187457,0.2738960598649723,true,,,,
entropy_bound,analytic,,20,56425.37254342561,1.2671014009339558,0.27546274132813325,true,,,,
entropy_bound,analytic,,20,55301.57262659675,1.269435623749166,0.2770223213240218,true,,,,
entropy_bound,analytic,,20,54204.157677987445,1.271769846564376,0.2785748552254855,true,,,,
entropy_bound,analytic,,20,53132.422062049096,1.2741040693795864,0.2801203980047404,true,,,,
entropy_bound,analytic,,20,52085.68118508749,1.2764382921947965,0.28165900422306595,true,,,,
entropy_bound,analytic,,20,51063.27080597696,1.2787725150100067,0.28319072802152695,true,,,,
entropy_bound,analytic,,20,50064.54637140689,1.2811067378252168,0.2847156231126593,true,,,,
entropy_bound,analytic,,20,49088.882374717985,1.283440960640427,0.28623374277306535,true,,,,
entropy_bound,analytic,,20,48135.67173742701,1.285775183455637,0.2877451398368636,true,,,,
entropy_bound,analytic,,20,47204.32521257551,1.2881094062708471,0.28924986668993896,true,,,,
entropy_bound,analytic,,20,46294.270809072565,1.2904436290860573,0.2907479752649478,true,,,,
entropy_bound,analytic,,20,45404.953236235946,1.2927778519012674,0.29223951703702716,true,,,,
entropy_bound,analytic,,20,44535.8333677678,1.2951120747164775,0.293724543020169,true,,,,
entropy_bound,analytic,,20,43686.38772443222,1.2974462975316876,0.29520310376421477,true,,,,
entropy_bound,analytic,,20,42856.1079747318,1.2997805203468977,0.29667524935243045,true,,,,
entropy_bound,analytic,,20,42044.500452908,1.3021147431621078,0.2981410293996288,true,,,,
entropy_bound,analytic,,20,41251.08569361764,1.3044489659773182,0.29960049305079806,true,,,,
entropy_bound,analytic,,20,40475.39798266393,1.3067831887925283,0.30105368898020873,true,,,,
entropy_bound,analytic,,20,39716.984923184296,1.3091174116077384,0.3025006653909637,true,,,,
entropy_bound,analytic,,20,38975.40701672265,1.3114516344229485,0.3039414700149642,true,,,,
entropy_bound,analytic,,20,38250.23725863495,1.3137858572381587,0.3053761501132601,true,,,,
entropy_bound,analytic,,20,37541.06074729932,1.3161200800533688,0.30680475247676336,true,,,,
entropy_bound,analytic,,20,36847.474306623524,1.318454302868579,0.30822732342729353,true,,,,
entropy_bound,analytic,,20,36169.086121360844,1.3207885256837892,0.3096439088189362,true,,,,
entropy_bound,analytic,,20,35505.51538476729,1.3231227484989994,0.31105455403968807,true,,,,
entropy_bound,analytic,,20,34856.391958147644,1.3254569713142095,0.312459304013373,true,,,,
entropy_bound,analytic,,20,34221.35604186,1.3277911941294196,0.31385820320180163,true,,,,
entropy_bound,analytic,,20,33600.057857361164,1.3301254169446297,0.31525129560716303,true,,,,
entropy_bound,analytic,,20,32992.157339894,1.3324596397598398,0.3166386247746247,true,,,,
entropy_bound,analytic,,20,32397.323841432302,1.33479386257505,0.31802023379512917,true,,,,
entropy_bound,analytic,,20,31815.235843514114,1.33712808539026,0.3193961653083676,true,,,,
entropy_bound,analytic,,20,31245.580679607992,1.3394623082054702,0.32076646150591787,true,,,,
entropy_bound,analytic,,20,30688.054266671094,1.3417965310206803,0.32213116413452947,true,,,,
entropy_bound,analytic,,20,30142.360845570543,1.3441307538358904,0.32349031449955007,true,,,,
entropy_bound,analytic,,20,29608.21273005257,1.3464649766511005,0.3248439534684705,true,,,,
entropy_bound,analytic,,20,29085.330063955276,1.3487991994663107,0.3261921214745859,true,,,,
entropy_bound,analytic,,20,28573.440586373254,1.351133422281521,0.3275348585207556,true,,,,
entropy_bound,analytic,,20,28072.27940449302,1.3534676450967311,0.3288722041832549,true,,,,
entropy_bound,analytic,,20,27581.58877382817,1.3558018679119412,0.33020419761570896,true,,,,
entropy_bound,analytic,,20,27101.117885595064,1.3581360907271514,0.3315308775530967,true,,,,
entropy_bound,analytic,,20,26630.622660977806,1.3604703135423615,0.3328522823158205,true,,,,
entropy_bound,analytic,,20,26169.865552041974,1.3628045363575716,0.33416844981383,true,,,,
entropy_bound,analytic,,20,25718.615349064916,1.3651387591727817,0.3354794175507927,true,,,,
entropy_bound,analytic,,20,25276.646994059513,1.3674729819879918,0.33678522262830946,true,,,,
entropy_bound,analytic,,20,24843.74140027621,1.3698072048032022,0.3380859017501591,true,,,,
entropy_bound,analytic,,20,24419.68527747681,1.3721414276184123,0.33938149122657496,true,,,,
entropy_bound,analytic,,20,24004.270962780003,1.3744756504336224,0.34067202697854204,true,,,,
entropy_bound,analytic,,20,23597.296256887457,1.3768098732488325,0.3419575445421112,true,,,,
entropy_bound,analytic,,20,23198.564265505316,1.3791440960640426,0.3432380790727259,true,,,,
entropy_bound,analytic,,20,22807.88324578315,1.3814783188792528,0.3445136653495542,true,,,,
entropy_bound,analytic,,20,22425.066457598685,1.3838125416944629,0.34578433777982515,true,,,,
entropy_bound,analytic,,20,22049.932019523676,1.386146764509673,0.3470501304031635,true,,,,
entropy_bound,analytic,,20,21682.30276931103,1.3884809873248831,0.34831107689591795,true,,,,
entropy_bound,analytic,,20,21322.006128750425,1.3908152101400932,0.3495672105754828,true,,,,
entropy_bound,analytic,,20,20968.8739727443,1.3931494329553034,0.35081856440460407,true,,,,
entropy_bound,analytic,,20,20622.74250246216,1.3954836557705135,0.3520651709956746,true,,,,
entropy_bound,analytic,,20,20283.452122435472,1.3978178785857236,0.35330706261500705,true,,,,
entropy_bound,analytic,,20,19950.84732146117,1.400152101400934,0.35454427118709075,true,,,,
entropy_bound,analytic,,20,19624.77655718639,1.402486324216144,0.3557768282988199,true,,,,
entropy_bound,analytic,,20,19305.092144250742,1.4048205470313542,0.35700476520370217,true,,,,
entropy_bound,analytic,,20,18991.65014586866,1.4071547698465643,0.3582281128260358,true,,,,
entropy_bound,analytic,,20,18684.31026873652,1.4094889926617744,0.3594469017650603,true,,,,
entropy_bound,analytic,,20,18382.93576115484,1.4118232154769845,0.3606611622990744,true,,,,
entropy_bound,analytic,,20,18087.393314259145,1.4141574382921946,0.3618709243895215,true,,,,
entropy_bound,analytic,,20,17797.552966256888,1.416491661107405,0.36307621768504333,true,,,,
entropy_bound,analytic,,20,17513.288009571505,1.418825883922615,0.3642770715254943,true,,,,
entropy_bound,analytic,,20,17234.47490079817,1.4211601067378252,0.36547351494592595,true,,,,
entropy_bound,analytic,,20,16960.993173379447,1.4234943295530353,0.36666557668052474,true,,,,
entropy_bound,analytic,,20,16692.72535291156,1.4258285523682455,0.3678532851665208,true,,,,
entropy_bound,analytic,,20,16429.556874995913,1.4281627751834556,0.36903666854805156,true,,,,
entropy_bound,analytic,,20,16171.376005553164,1.4304969979986657,0.37021575467998535,true,,,,
entropy_bound,analytic,,20,15918.073763519635,1.4328312208138758,0.3713905711317088,true,,,,
entropy_bound,analytic,,20,15669.543845849536,1.435165443629086,0.37256114519086775,true,,,,
entropy_bound,analytic,,20,15425.682554748204,1.437499666444296,0.3737275038670695,true,,,,
entropy_bound,analytic,,20,15186.388727064787,1.4398338892595062,0.3748896738955409,true,,,,
entropy_bound,analytic,,20,14951.563665774926,1.4421681120747163,0.37604768174074693,true,,,,
entropy_bound,analytic,,20,14721.111073486692,1.4445023348899264,0.37720155359996105,true,,,,
entropy_bound,analytic,,20,14494.936987904744,1.4468365577051367,0.3783513154068009,true,,,,
entropy_bound,analytic,,20,14272.949719190952,1.4491707805203469,0.37949699283470956,true,,,,
entropy_bound,analytic,,20,14055.059789160456,1.451505003335557,0.38063861130040405,true,,,,
entropy_bound,analytic,,20,13841.179872255463,1.453839226150767,0.38177619596727436,true,,,,
entropy_bound,analytic,,20,13631.224738240491,1.4561734489659772,0.38290977174873947,true,,,,
entropy_bound,analytic,,20,13425.111196564407,1.4585076717811873,0.38403936331156363,true,,,,
entropy_bound,analytic,,20,13222.758042337173,1.4608418945963975,0.38516499507912405,true,,,,
entropy_bound,analytic,,20,13024.086003870334,1.4631761174116076,0.38628669123463855,true,,,,
entropy_bound,analytic,,20,12829.017691732344,1.465510340226818,0.38740447572435105,true,,,,
entropy_bound,analytic,,20,12637.47754927145,1.467844563042028,0.38851837226066976,true,,,,
entropy_bound,analytic,,20,12449.391804560057,1.4701787858572382,0.3896284043252684,true,,,,
entropy_bound,analytic,,20,12264.688423716876,1.4725130086724483,0.3907345951721386,true,,,,
entropy_bound,analytic,,20,12083.297065563576,1.4748472314876584,0.3918369678306058,true,,,,
entropy_bound,analytic,,20,11905.149037574965,1.4771814543028685,0.3929355451082985,true,,,,
entropy_bound,analytic,,20,11730.177253082586,1.4795156771180786,0.3940303495940801,true,,,,
entropy_bound,analytic,,20,11558.316189693225,1.4818498999332888,0.3951214036609348,true,,,,
entropy_bound,analytic,,20,11389.501848884756,1.4841841227484989,0.3962087294688154,true,,,,
entropy_bound,analytic,,20,11223.671716743578,1.486518345563709,0.3972923489674502,true,,,,
entropy_bound,analytic,,20,11060.764725808338,1.488852568378919,0.3983722838991081,true,,,,
entropy_bound,analytic,,20,10900.72121798641,1.4911867911941292,0.39944855580132566,true,,,,
entropy_bound,analytic,,20,10743.482908510441,1.4935210140093393,0.40052118600959175,true,,,,
entropy_bound,analytic,,20,10588.992850903249,1.4958552368245497,0.4015901956599958,true,,,,
entropy_bound,analytic,,20,10437.195402920664,1.4981894596397598,0.4026556056918367,true,,,,
entropy_bound,analytic,,20,10288.036193442562,1.50052368245497,0.40371743685019146,true,,,,
entropy_bound,analytic,,20,10141.462090283683,1.50285790527018,0.40477570968844695,true,,,,
entropy_bound,analytic,,20,9997.421168896402,1.5051921280853902,0.40583044457079775,true,,,,
entropy_bound,analytic,,20,9855.862681938775,1.5075263509006003,0.40688166167469736,true,,,,
entropy_bound,analytic,,20,9716.737029681826,1.5098605737158106,0.4079293809932863,true,,,,
entropy_bound,analytic,,20,9579.995731231129,1.5121947965310207,0.40897362233776996,true,,,,
entropy_bound,analytic,,20,9445.591396538242,1.5145290193462309,0.41001440533977224,true,,,,
entropy_bound,analytic,,20,9313.47769917868,1.516863242161441,0.41105174945364686,true,,,,
entropy_bound,analytic,,20,9183.6093498735,1.519197464976651,0.41208567395875645,true,,,,
entropy_bound,analytic,,20,9055.942070732619,1.5215316877918612,0.4131161979617158,true,,,,
entropy_bound,analytic,,20,8930.43257019844,1.5238659106070713,0.4141433403986067,true,,,,
entropy_bound,analytic,,20,8807.038518669211,1.5262001334222814,0.41516712003714734,true,,,,
entropy_bound,analytic,,20,8685.718524782085,1.5285343562374916,0.41618755547884345,true,,,,
entropy_bound,analytic,,20,8566.432112336586,1.5308685790527017,0.41720466516109794,true,,,,
entropy_bound,analytic,,20,8449.139697839575,1.5332028018679118,0.4182184673592851,true,,,,
entropy_bound,analytic,,20,8333.802568653855,1.535537024683122,0.4192289801888054,true,,,,
entropy_bound,analytic,,20,8220.382861732442,1.537871247498332,0.420236221607099,true,,,,
entropy_bound,analytic,,20,8108.843542921895,1.5402054703135422,0.4212402094156306,true,,,,
entropy_bound,analytic,,20,7999.148386817767,1.5425396931287523,0.4222409612618468,true,,,,
entropy_bound,analytic,,20,7891.261957156597,1.5448739159439626,0.42323849464109947,true,,,,
entropy_bound,analytic,,20,7785.14958772865,1.5472081387591727,0.42423282689854735,true,,,,
entropy_bound,analytic,,20,7680.777363796552,1.5495423615743829,0.4252239752310147,true,,,,
entropy_bound,analytic,,20,7578.1121040052185,1.551876584389593,0.42621195668883816,true,,,,
entropy_bound,analytic,,20,7477.121342769075,1.554210807204803,0.42719678817767665,true,,,,
entropy_bound,analytic,,20,7377.773313122745,1.5565450300200132,0.4281784864602889,true,,,,
entropy_bound,analytic,,20,7280.036930022145,1.5588792528352236,0.4291570681582935,true,,,,
entropy_bound,analytic,,20,7183.881774083052,1.5612134756504337,0.43013254975390214,true,,,,
entropy_bound,analytic,,20,7089.278075744705,1.5635476984656438,0.43110494759161244,true,,,,
entropy_bound,analytic,,20,6996.196699846476,1.565881921280854,0.4320742778798929,true,,,,
entropy_bound,analytic,,20,6904.609130605806,1.568216144096064,0.43304055669283387,true,,,,
entropy_bound,analytic,,20,6814.487456986161,1.5705503669112741,0.43400379997176813,true,,,,
entropy_bound,analytic,,20,6725.804358443984,1.5728845897264843,0.43496402352687663,true,,,,
entropy_bound,analytic,,20,6638.533091043968,1.5752188125416944,0.43592124303876745,true,,,,
entropy_bound,analytic,,20,6552.6474739323685,1.5775530353569045,0.43687547406002386,true,,,,
entropy_bound,analytic,,20,6468.121876158329,1.5798872581721146,0.4378267320167356,true,,,,
entropy_bound,analytic,,20,6384.931203833424,1.5822214809873247,0.4387750322100088,true,,,,
entropy_bound,analytic,,20,6303.050887620108,1.5845557038025349,0.4397203898174441,true,,,,
entropy_bound,analytic,,20,6222.456870539862,1.586889926617745,0.4406628198946011,true,,,,
entropy_bound,analytic,,20,6143.125596092167,1.589224149432955,0.4416023373764359,true,,,,
entropy_bound,analytic,,20,6065.033996675695,1.5915583722481652,0.4425389570787227,true,,,,
entropy_bound,analytic,,20,5988.159482303445,1.5938925950633756,0.4434726936994418,true,,,,
entropy_bound,analytic,,20,5912.479929603624,1.5962268178785857,0.4444035618201624,true,,,,
entropy_bound,analytic,,20,5837.973671098441,1.5985610406937958,0.4453315759073898,true,,,,
entropy_bound,analytic,,20,5764.619484753263,1.600895263509006,0.4462567503139053,true,,,,
entropy_bound,analytic,,20,5692.396583788603,1.603229486324216,0.44717909928007993,true,,,,
entropy_bound,analytic,,20,5621.2846067479095,1.6055637091394264,0.44809863693516216,true,,,,
entropy_bound,analytic,,20,5551.263607814014,1.6078979319546365,0.4490153772985621,true,,,,
entropy_bound,analytic,,20,5482.314047367638,1.6102321547698466,0.44992933428109894,true,,,,
entropy_bound,analytic,,20,5414.416782781253,1.6125663775850567,0.4508405216862456,true,,,,
entropy_bound,analytic,,20,5347.553059442009,1.6149006004002668,0.4517489532113428,true,,,,
entropy_bound,analytic,,20,5281.704501997541,1.617234823215477,0.45265464244879966,true,,,,
entropy_bound,analytic,,20,5216.853105818535,1.619569046030687,0.4535576028872817,true,,,,
entropy_bound,analytic,,20,5152.981228672351,1.6219032688458972,0.4544578479128705,true,,,,
entropy_bound,analytic,,20,5090.0715826020005,1.6242374916611073,0.45535539081021864,true,,,,
entropy_bound,analytic,,20,5028.107226004886,1.6265717144763174,0.4562502447636733,true,,,,
entropy_bound,analytic,,20,4967.0715559061055,1.6289059372915276,0.45714242285839846,true,,,,
entropy_bound,analytic,,20,4906.948300421023,1.6312401601067377,0.45803193808146986,true,,,,
entropy_bound,analytic,,20,4847.72151140208,1.6335743829219478,0.45891880332295754,true,,,,
entropy_bound,analytic,,20,4789.375557265047,1.635908605737158,0.4598030313769914,true,,,,
entropy_bound,analytic,,20,4731.895115989793,1.638242828552368,0.46068463494281847,true,,,,
entropy_bound,analytic,,20,4675.265168291122,1.6405770513675784,0.46156362662583206,true,,,,
entropy_bound,analytic,,20,4619.470990955075,1.6429112741827885,0.4624400189385952,true,,,,
entropy_bound,analytic,,20,4564.498150336384,1.6452454969979986,0.46331382430184787,true,,,,
entropy_bound,analytic,,20,4510.332496012833,1.6475797198132087,0.4641850550454979,true,,,,
entropy_bound,analytic,,20,4456.96015459243,1.6499139426284188,0.4650537234095981,true,,,,
entropy_bound,analytic,,20,4404.367523669334,1.652248165443629,0.46591984154530985,true,,,,
entropy_bound,analytic,,20,4352.541265924727,1.6545823882588393,0.46678342151585406,true,,,,
entropy_bound,analytic,,20,4301.468303368795,1.6569166110740494,0.4676444752974449,true,,,,
entropy_bound,analytic,,20,4251.1358117201635,1.6592508338892595,0.4685030147802123,true,,,,
entropy_bound,analytic,,20,4201.531214919231,1.6615850567044697,0.4693590517691147,true,,,,
entropy_bound,analytic,,20,4152.642179771912,1.6639192795196798,0.47021259798483456,true,,,,
entropy_bound,analytic,,20,4104.456610720439,1.66625350233489,0.47106366506466085,true,,,,
entropy_bound,analytic,,20,4056.962644737962,1.6685877251501,0.47191226456336366,true,,,,
entropy_bound,analytic,,20,4010.148646343652,1.6709219479653101,0.47275840795404783,true,,,,
entropy_bound,analytic,,20,3964.0032027353996,1.6732561707805202,0.473602106629011,true,,,,
entropy_bound,analytic,,20,3918.51511903691,1.6755903935957304,0.4744433719005627,true,,,,
entropy_bound,analytic,,20,3873.67341365637,1.6779246164109405,0.4752822150018665,true,,,,
entropy_bound,analytic,,20,3829.467313753834,1.6802588392261506,0.4761186470877414,true,,,,
entropy_bound,analytic,,20,3785.8862508145035,1.6825930620413607,0.47695267923546175,true,,,,
entropy_bound,analytic,,20,3742.9198563252726,1.6849272848565708,0.47778432244555363,true,,,,
entropy_bound,analytic,,20,3700.557957551884,1.687261507671781,0.47861358764257034,true,,,,
entropy_bound,analytic,,20,3658.7905734141377,1.6895957304869913,0.47944048567586367,true,,,,
entropy_bound,analytic,,20,3617.6079104567157,1.6919299533022014,0.48026502732033755,true,,,,
entropy_bound,analytic,,20,3577.000358913181,1.6942641761174115,0.48108722327719694,true,,,,
entropy_bound,analytic,,20,3536.9584888607774,1.6965983989326217,0.48190708417468847,true,,,,
entropy_bound,analytic,,20,3497.473046463852,1.6989326217478318,0.4827246205688229,true,,,,
entropy_bound,analytic,,20,3458.5349503035436,1.7012668445630421,0.4835398429441011,true,,,,
entropy_bound,analytic,,20,3420.135287791704,1.7036010673782522,0.4843527617142068,true,,,,
entropy_bound,analytic,,20,3382.26531166684,1.7059352901934624,0.4851633872227187,true,,,,
entropy_bound,analytic,,20,3344.9164365701317,1.7082695130086725,0.4859717297437985,true,,,,
entropy_bound,analytic,,20,3308.080235699449,1.7106037358238826,0.4867777994828561,true,,,,
entropy_bound,analytic,,20,3271.7484375395256,1.7129379586390927,0.48758160657724237,true,,,,
entropy_bound,analytic,,20,3235.912922666288,1.7152721814543028,0.4883831610968873,true,,,,
entropy_bound,analytic,,20,3200.565720623615,1.717606404269513,0.48918247304497736,true,,,,
entropy_bound,analytic,,20,3165.6990068706905,1.719940627084723,0.4899795523585785,true,,,,
entropy_bound,analytic,,20,3131.3050997982036,1.7222748498999332,0.49077440890927837,true,,,,
entropy_bound,analytic,,20,3097.3764578117343,1.7246090727151433,0.49156705250382604,true,,,,
entropy_bound,analytic,,20,3063.905676480657,1.7269432955303534,0.4923574928847285,true,,,,
entropy_bound,analytic,,20,3030.8854857509627,1.7292775183455635,0.4931457397308846,true,,,,
entropy_bound,analytic,,20,2998.3087472204634,1.7316117411607737,0.49393180265817055,true,,,,
entropy_bound,analytic,,20,2966.168451474792,1.7339459639759838,0.49471569122004755,true,,,,
entropy_bound,analytic,,20,2934.457715482819,1.7362801867911941,0.49549741490813787,true,,,,
entropy_bound,analytic,,20,2903.169780049969,1.7386144096064042,0.49627698315281893,true,,,,
entropy_bound,analytic,,20,2872.298007328018,1.7409486324216144,0.49705440532377837,true,,,,
entropy_bound,analytic,,20,2841.8358783801064,1.7432828552368245,0.49782969073059946,true,,,,
entropy_bound,analytic,,20,2811.7769907995344,1.7456170780520346,0.4986028486232986,true,,,,
entropy_bound,analytic,,20,2782.115056381084,1.7479513008672447,0.4993738881928938,true,,,,
entropy_bound,analytic,,20,2752.8438988436214,1.750285523682455,0.5001428185719364,true,,,,
entropy_bound,analytic,,20,2723.95745160272,1.7526197464976652,0.5009096488350522,true,,,,
entropy_bound,analytic,,20,2695.4497555921234,1.7549539693128753,0.501674387999472,true,,,,
entropy_bound,analytic,,20,2667.314957132865,1.7572881921280854,0.5024370450255622,true,,,,
entropy_bound,analytic,,20,2639.5473058489597,1.7596224149432955,0.5031976288173198,true,,,,
entropy_bound,analytic,,20,2612.141152628464,1.7619566377585056,0.5039561482229089,true,,,,
entropy_bound,analytic,,20,2585.0909476289394,1.7642908605737158,0.5047126120351559,true,,,,
entropy_bound,analytic,,20,2558.391238326159,1.7666250833889259,0.5054670289920313,true,,,,
entropy_bound,analytic,,20,2532.036667605144,1.768959306204136,0.5062194077771716,true,,,,
entropy_bound,analytic,,20,2506.021971892412,1.7712935290193461,0.5069697570203348,true,,,,
entropy_bound,analytic,,20,2480.3419793285666,1.7736277518345562,0.5077180852978993,true,,,,
entropy_bound,analytic,,20,2454.9916079802365,1.7759619746497664,0.508464401133338,true,,,,
entropy_bound,analytic,,20,2429.9658640904213,1.7782961974649765,0.5092087129976685,true,,,,
entropy_bound,analytic,,20,2405.2598403663974,1.7806304202801866,0.5099510293099355,true,,,,
entropy_bound,analytic,,20,2380.868714304242,1.7829646430953967,0.5106913584376586,true,,,,
entropy_bound,analytic,,20,2356.7877465491842,1.785298865910607,0.5114297086972824,true,,,,
entropy_bound,analytic,,20,2333.012279290899,1.7876330887258172,0.5121660883546234,true,,,,
entropy_bound,analytic,,20,2309.5377346929513,1.7899673115410273,0.512900505625318,true,,,,
entropy_bound,analytic,,20,2286.3596133556052,1.7923015343562374,0.5136329686752361,true,,,,
entropy_bound,analytic,,20,2263.473492811214,1.7946357571714475,0.5143634856209405,true,,,,
entropy_bound,analytic,,20,2240.875026051445,1.7969699799866579,0.5150920645300923,true,,,,
entropy_bound,analytic,,20,2218.5599400855963,1.799304202801868,0.5158187134218674,true,,,,
entropy_bound,analytic,,20,2196.524034529286,1.801638425617078,0.5165434402673892,true,,,,
entropy_bound,analytic,,20,2174.7631802228516,1.8039726484322882,0.5172662529901222,true,,,,
entropy_bound,analytic,,20,2153.273317878724,1.8063068712474983,0.5179871594662849,true,,,,
entropy_bound,analytic,,20,2132.050456757147,1.8086410940627085,0.5187061675252533,true,,,,
entropy_bound,analytic,,20,2111.090673369599,1.8109753168779186,0.519423284949939,true,,,,
entropy_bound,analytic,,20,2090.390110209252,1.8133095396931287,0.5201385194772057,true,,,,
entropy_bound,analytic,,20,2069.944974507898,1.8156437625083388,0.5208518787982371,true,,,,
entropy_bound,analytic,,20,2049.7515370186957,1.817977985323549,0.5215633705589251,true,,,,
entropy_bound,analytic,,20,2029.8061308241872,1.820312208138759,0.5222730023602509,true,,,,
entropy_bound,analytic,,20,2010.1051501689924,1.8226464309539692,0.522980781758646,true,,,,
entropy_bound,analytic,,20,1990.6450493166233,1.8249806537691793,0.5236867162663783,true,,,,
entropy_bound,analytic,,20,1971.4223414299033,1.8273148765843894,0.5243908133519017,true,,,,
entropy_bound,analytic,,20,1952.4335974744179,1.8296490993995995,0.5250930804402387,true,,,,
entropy_bound,analytic,,20,1933.6754451444945,1.8319833222148099,0.525793524913296,true,,,,
entropy_bound,analytic,,20,1915.144567811238,1.83431754503002,0.5264921541102686,true,,,,
entropy_bound,analytic,,20,1896.8377034920707,1.83665176784523,0.5271889753279493,true,,,,
entropy_bound,analytic,,20,1878.7516438413502,1.8389859906604402,0.527883995821085,true,,,,
entropy_bound,analytic,,20,1860.8832331615495,1.8413202134756503,0.5285772228027329,true,,,,
entropy_bound,analytic,,20,1843.2293674345924,1.8436544362908607,0.5292686634445702,true,,,,
entropy_bound,analytic,,20,1825.7869933728432,1.8459886591060708,0.5299583248772474,true,,,,
entropy_bound,analytic,,20,1808.5531074893431,1.848322881921281,0.5306462141907083,true,,,,
entropy_bound,analytic,,20,1791.5247551868845,1.850657104736491,0.5313323384345289,true,,,,
entropy_bound,analytic,,20,1774.699029865456,1.8529913275517012,0.5320167046182241,true,,,,
entropy_bound,analytic,,20,1758.0730720477052,1.8553255503669113,0.5326993197115705,true,,,,
entropy_bound,analytic,,20,1741.6440685219975,1.8576597731821214,0.5333801906449287,true,,,,
entropy_bound,analytic,,20,1725.40925150268,1.8599939959973315,0.5340593243095435,true,,,,
entropy_bound,analytic,,20,1709.3658978071805,1.8623282188125416,0.5347367275578792,true,,,,
entropy_bound,analytic,,20,1693.5113280495932,1.8646624416277517,0.535412407203882,true,,,,
entropy_bound,analytic,,20,1677.842905850335,1.8669966644429619,0.5360863700233128,true,,,,
entropy_bound,analytic,,20,1662.3580370616005,1.869330887258172,0.5367586227540512,true,,,,
entropy_bound,analytic,,20,1647.0541690081907,1.871665110073382,0.5374291720963622,true,,,,
entropy_bound,analytic,,20,1631.928789743446,1.8739993328885922,0.5380980247132143,true,,,,
entropy_bound,analytic,,20,1616.9794273199172,1.8763335557038023,0.5387651872305533,true,,,,
entropy_bound,analytic,,20,1602.2036490744745,1.8786677785190125,0.5394306662375941,true,,,,
entropy_bound,analytic,,20,1587.5990609275295,1.8810020013342228,0.5400944682871119,true,,,,
entropy_bound,analytic,,20,1573.1633066960783,1.883336224149433,0.5407565998957039,true,,,,
entropy_bound,analytic,,20,1558.8940674202586,1.885670446964643,0.5414170675440851,true,,,,
entropy_bound,analytic,,20,1544.789060703128,1.8880046697798532,0.5420758776773554,true,,,,
entropy_bound,analytic,,20,1530.8460400634049,1.8903388925950633,0.5427330367052561,true,,,,
entropy_bound,analytic,,20,1517.0627943008483,1.8926731154102736,0.5433885510024664,true,,,,
entropy_bound,analytic,,20,1503.4371468740624,1.8950073382254837,0.544042426908851,true,,,,
entropy_bound,analytic,,20,1489.9669552903981,1.8973415610406938,0.5446946707297324,true,,,,
entropy_bound,analytic,,20,1476.6501105077548,1.899675783855904,0.545345288736134,true,,,,
entropy_bound,analytic,,20,1463.4845363479965,1.902010006671114,0.5459942871650683,true,,,,
entropy_bound,analytic,,20,1450.4681889217254,1.9043442294863242,0.5466416722197524,true,,,,
entropy_bound,analytic,,20,1437.5990560642056,1.9066784523015343,0.5472874500698944,true,,,,
entropy_bound,analytic,,20,1424.8751567821762,1.9090126751167444,0.5479316268519341,true,,,,
entropy_bound,analytic,,20,1412.2945407113318,1.9113468979319546,0.5485742086692829,true,,,,
entropy_bound,analytic,,20,1399.855287584245,1.9136811207471647,0.5492152015925601,true,,,,
