S_in,E_required_dB,eta_alg_required,gamma_effective_required,beta,q_active,gamma_target,Ka
1.457028112449799462e+00,-1.360000000000098908e+00,9.798059833007354280e-01,8.596493383464624571e+01,2.607453371801874787e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.466867469879518326e+00,-1.320000000000099760e+00,9.818979554386192410e-01,8.694559858479071579e+01,2.625061587791164964e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.476706827309237191e+00,-1.270000000000100826e+00,9.845533801820757214e-01,8.819023778703930816e+01,2.642669803780455515e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.486546184738956056e+00,-1.230000000000101679e+00,9.863747753369912497e-01,8.917091099120406739e+01,2.660278019769746065e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.496385542168674920e+00,-1.190000000000102531e+00,9.878024240185047100e-01,9.012625672877504712e+01,2.677886235759036615e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.506224899598393785e+00,-1.140000000000103597e+00,9.890354111795105485e-01,9.128366895114321267e+01,2.695494451748327166e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.516064257028112650e+00,-1.100000000000104450e+00,9.896442733887809151e-01,9.218502164473433425e+01,2.713102667737617344e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.525903614457831514e+00,-1.050000000000105516e+00,9.901785450000493150e-01,9.330281737924468644e+01,2.730710883726907894e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.535742971887550379e+00,-1.000000000000106581e+00,9.906679639439681662e-01,9.442986419969892609e+01,2.748319099716198444e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.545582329317269243e+00,-9.600000000001074341e-01,9.911385610900563803e-01,9.534888506442091227e+01,2.765927315705488995e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.555421686746988108e+00,-9.100000000001084999e-01,9.919197703401670951e-01,9.652899675134167978e+01,2.783535531694779545e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.565261044176706973e+00,-8.600000000001095657e-01,9.928612446373117351e-01,9.773943064121083069e+01,2.801143747684069723e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.575100401606425837e+00,-8.100000000001106315e-01,9.938480241336942189e-01,9.896946547440209940e+01,2.818751963673360273e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.584939759036144924e+00,-7.600000000001116973e-01,9.947473086962088651e-01,1.002060674817965804e+02,2.836360179662651196e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.594779116465863789e+00,-7.100000000001127631e-01,9.954628897614361538e-01,1.014393179530339353e+02,2.853968395651941746e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.604618473895582653e+00,-6.600000000001138289e-01,9.959646926038699943e-01,1.026656565466400366e+02,2.871576611641232297e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.614457831325301518e+00,-6.100000000001148948e-01,9.962948173217586190e-01,1.038888926586732140e+02,2.889184827630522475e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.624297188755020382e+00,-5.600000000001159606e-01,9.965431762683369943e-01,1.051180669120816447e+02,2.906793043619813025e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.634136546184739247e+00,-5.100000000001170264e-01,9.968019909667864553e-01,1.063628933580805409e+02,2.924401259609103575e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.643975903614458112e+00,-4.500000000001183054e-01,9.972015230686130938e-01,1.078857733890405370e+02,2.942009475598394126e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.653815261044176976e+00,-4.000000000001193712e-01,9.975973801107382855e-01,1.091783548768831196e+02,2.959617691587684676e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.663654618473895841e+00,-3.400000000001206502e-01,9.980935823838165133e-01,1.107522375659698071e+02,2.977225907576974854e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.673493975903614706e+00,-2.900000000001217160e-01,9.984646883912194903e-01,1.120763441948505346e+02,2.994834123566265404e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.683333333333333570e+00,-2.300000000001229949e-01,9.988106353464767384e-01,1.136748537484645709e+02,3.012442339555555955e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.693172690763052435e+00,-1.800000000001240608e-01,9.989971713203376069e-01,1.150126220456802457e+02,3.030050555544846505e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.703012048192771299e+00,-1.200000000001253397e-01,9.991216025829700031e-01,1.166271318153777941e+02,3.047658771534137055e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.712851405622490164e+00,-6.000000000012661872e-02,9.991927990090423428e-01,1.182580031823622875e+02,3.065266987523427233e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.722690763052209029e+00,-1.278976924368180335e-13,1.000000000000000000e+00,1.199999999999964757e+02,3.082875203512717783e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.732530120481927893e+00,5.999999999987082333e-02,1.000000000000000000e+00,1.216693662883979101e+02,3.100483419502008334e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.742369477911646758e+00,1.199999999998695444e-01,1.000000000000000000e+00,1.233619557751731293e+02,3.118091635491298884e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.752208835341365623e+00,1.899999999998680522e-01,1.000000000000000000e+00,1.253664263064922011e+02,3.135699851480589435e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.762048192771084709e+00,2.499999999998667732e-01,1.000000000000000000e+00,1.271104470212707724e+02,3.153308067469880357e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.771887550200803574e+00,3.199999999998652811e-01,1.000000000000000000e+00,1.291758256355761603e+02,3.170916283459170535e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.781726907630522438e+00,3.799999999998640021e-01,1.000000000000000000e+00,1.309728403738466795e+02,3.188524499448461086e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.791566265060241303e+00,4.499999999998625100e-01,1.000000000000000000e+00,1.331009778314839025e+02,3.206132715437751636e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.801405622489960168e+00,5.199999999998610178e-01,1.000000000000000000e+00,1.352636947410569235e+02,3.223740931427042186e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.811244979919679032e+00,5.899999999998595257e-01,1.000000000000000000e+00,1.374615529734598169e+02,3.241349147416332737e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.821084337349397897e+00,6.599999999998580336e-01,1.000000000000000000e+00,1.396951235292543743e+02,3.258957363405622914e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.830923694779116762e+00,7.299999999998565414e-01,1.000000000000000000e+00,1.419649866870150845e+02,3.276565579394913465e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.840763052208835626e+00,8.099999999998548361e-01,1.000000000000000000e+00,1.446043128446108597e+02,3.294173795384204015e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.850602409638554491e+00,8.799999999998533440e-01,1.000000000000000000e+00,1.469539439118008772e+02,3.311782011373494565e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.860441767068273355e+00,9.599999999998516387e-01,1.000000000000000000e+00,1.496860217091480365e+02,3.329390227362785116e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.870281124497992220e+00,1.039999999999849933e+00,1.000000000000000000e+00,1.524688926250197483e+02,3.346998443352075294e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.880120481927711085e+00,1.119999999999848228e+00,1.000000000000000000e+00,1.553035009739928967e+02,3.364606659341365844e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.889959839357429949e+00,1.209999999999846310e+00,1.000000000000000000e+00,1.585554761023834089e+02,3.382214875330656022e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.899799196787148814e+00,1.299999999999844391e+00,1.000000000000000000e+00,1.618755459109926278e+02,3.399823091319946945e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.909638554216867679e+00,1.389999999999842473e+00,1.000000000000000000e+00,1.652651362672675930e+02,3.417431307309237123e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.919477911646586543e+00,1.479999999999840554e+00,1.000000000000000000e+00,1.687257028955834812e+02,3.435039523298528045e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.929317269076305408e+00,1.569999999999838636e+00,1.000000000000000000e+00,1.722587320024323105e+02,3.452647739287818223e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.939156626506024272e+00,1.669999999999836504e+00,1.000000000000000000e+00,1.762711533172573866e+02,3.470255955277108401e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.948995983935743359e+00,1.769999999999834372e+00,1.000000000000000000e+00,1.803770359307957847e+02,3.487864171266399324e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.958835341365462224e+00,1.869999999999832241e+00,1.000000000000000000e+00,1.845785568363570519e+02,3.505472387255690247e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.968674698795181088e+00,1.979999999999829896e+00,1.000000000000000000e+00,1.893133523639144187e+02,3.523080603244980425e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.978514056224899953e+00,2.079999999999827764e+00,1.000000000000000000e+00,1.937230268191706841e+02,3.540688819234271348e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.988353413654618818e+00,2.189999999999825420e+00,1.000000000000000000e+00,1.986923956163354035e+02,3.558297035223561525e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.998192771084337682e+00,2.309999999999822862e+00,1.000000000000000000e+00,2.042590210073857406e+02,3.575905251212851703e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.008032128514056325e+00,2.419999999999820517e+00,1.000000000000000000e+00,2.094986583504518194e+02,3.593513467202141881e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.017871485943775411e+00,2.539999999999817959e+00,1.000000000000000000e+00,2.153680352198941534e+02,3.611121683191432804e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.027710843373494054e+00,2.669999999999815188e+00,1.000000000000000000e+00,2.219122342773599428e+02,3.628729899180722982e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.037550200803213141e+00,2.789999999999812630e+00,1.000000000000000000e+00,2.281293935907861510e+02,3.646338115170013905e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.047389558232931783e+00,2.919999999999809859e+00,1.000000000000000000e+00,2.350613608207084724e+02,3.663946331159304082e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.057228915662650870e+00,3.059999999999806874e+00,1.000000000000000000e+00,2.427623014413817941e+02,3.681554547148595005e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.067068273092369513e+00,3.199999999999803890e+00,1.000000000000000000e+00,2.507155357024734030e+02,3.699162763137885183e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.076907630522088599e+00,3.339999999999800906e+00,1.000000000000000000e+00,2.589293290983080738e+02,3.716770979127176106e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.086746987951807242e+00,3.489999999999797708e+00,1.000000000000000000e+00,2.680286667396513280e+02,3.734379195116465539e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.096586345381526328e+00,3.639999999999794511e+00,1.000000000000000000e+00,2.774477748210582604e+02,3.751987411105756462e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.106425702811244971e+00,3.799999999999791100e+00,1.000000000000000000e+00,2.878599502823250305e+02,3.769595627095046639e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.116265060240964058e+00,3.969999999999787477e+00,1.000000000000000000e+00,2.993513672331399107e+02,3.787203843084337562e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.126104417670682700e+00,4.139999999999783853e+00,1.000000000000000000e+00,3.113015234542421581e+02,3.804812059073627740e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.135943775100401787e+00,4.279999999999780869e+00,1.000000000000000000e+00,3.215001989782675764e+02,3.822420275062918663e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.145783132530120429e+00,4.439999999999777458e+00,1.000000000000000000e+00,3.335655921310975600e+02,3.840028491052208841e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.155622489959839516e+00,4.659999999999772768e+00,1.000000000000000000e+00,3.508982853411818610e+02,3.857636707041499764e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.165461847389558159e+00,4.769999999999770424e+00,1.000000000000000000e+00,3.598995022784991420e+02,3.875244923030789942e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.175301204819277245e+00,5.019999999999765095e+00,1.000000000000000000e+00,3.812248884779518221e+02,3.892853139020080864e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.185140562248995888e+00,5.269999999999759766e+00,1.000000000000000000e+00,4.038138832505665050e+02,3.910461355009370297e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.194979919678714975e+00,5.529999999999754223e+00,1.000000000000000000e+00,4.287274057822904183e+02,3.928069570998661220e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.204819277108433617e+00,5.789999999999748681e+00,1.000000000000000000e+00,4.551779819683919754e+02,3.945677786987951398e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.214658634538152704e+00,nan,nan,nan,3.963286002977242321e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.224497991967871791e+00,nan,nan,nan,3.980894218966533244e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.234337349397590433e+00,nan,nan,nan,3.998502434955823421e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.244176706827309520e+00,nan,nan,nan,4.016110650945114344e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.254016064257028162e+00,nan,nan,nan,4.033718866934404522e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.263855421686747249e+00,nan,nan,nan,4.051327082923695445e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.273694779116465892e+00,nan,nan,nan,4.068935298912985623e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.283534136546184978e+00,nan,nan,nan,4.086543514902276546e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.293373493975903621e+00,nan,nan,nan,4.104151730891565979e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.303212851405622708e+00,nan,nan,nan,4.121759946880856901e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.313052208835341350e+00,nan,nan,nan,4.139368162870147079e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.322891566265060437e+00,nan,nan,nan,4.156976378859438002e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.332730923694779079e+00,nan,nan,nan,4.174584594848728180e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.342570281124498166e+00,nan,nan,nan,4.192192810838019103e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.352409638554216809e+00,nan,nan,nan,4.209801026827309281e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.362248995983935895e+00,nan,nan,nan,4.227409242816600204e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.372088353413654538e+00,nan,nan,nan,4.245017458805890381e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.381927710843373625e+00,nan,nan,nan,4.262625674795181304e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.391767068273092711e+00,nan,nan,nan,4.280233890784471482e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.401606425702811354e+00,nan,nan,nan,4.297842106773761660e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.411445783132530440e+00,nan,nan,nan,4.315450322763052583e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.421285140562249083e+00,nan,nan,nan,4.333058538752342761e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.431124497991968170e+00,nan,nan,nan,4.350666754741633683e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.440963855421686812e+00,nan,nan,nan,4.368274970730923861e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.450803212851405899e+00,nan,nan,nan,4.385883186720214784e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.460642570281124542e+00,nan,nan,nan,4.403491402709504962e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.470481927710843628e+00,nan,nan,nan,4.421099618698795885e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.480321285140562271e+00,nan,nan,nan,4.438707834688086063e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.490160642570281357e+00,nan,nan,nan,4.456316050677376240e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.500000000000000000e+00,nan,nan,nan,4.473924266666666418e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
