eta,g_Popt,g_Palg,g_Pstar,g_mixture,G_Popt,G_Palg,G_Pstar,G_mixture
4.905669028761984185e-01,-2.411041898536669947e-02,-4.837513638853727649e-01,-8.858488239261632646e-01,-1.900043240148736601e-01,3.562685051006553305e-02,1.297274725678225771e-01,1.844372417454833712e-01,6.427445025666023160e-02
4.909295539808253839e-01,-2.456909460181089244e-02,-4.838098180799135228e-01,-8.849855887609574534e-01,-1.902085175977781262e-01,3.561802367037802952e-02,1.295520290021056065e-01,1.841161442175471841e-01,6.420550795315815851e-02
4.912922050854523492e-01,-2.502679764471693602e-02,-4.838664532905319060e-01,-8.841224344115286016e-01,-1.904119413959093343e-01,3.560903066782394877e-02,1.293765645677387166e-01,1.837953597281432039e-01,6.413649173820934468e-02
4.916548561900792036e-01,-2.548353312971540774e-02,-4.839212579519958091e-01,-8.832593473527994288e-01,-1.906145968556129944e-01,3.559987185419877243e-02,1.292010799264755594e-01,1.834748882504161349e-01,6.406740189071480351e-02
4.920175072947061690e-01,-2.593930598365412621e-02,-4.839742208105426435e-01,-8.823963141911519426e-01,-1.908164853768496982e-01,3.559054757949497994e-02,1.290255757442072548e-01,1.831547297623912218e-01,6.399823868905951674e-02
4.923801583993331343e-01,-2.639412106521721313e-02,-4.840253301757386772e-01,-8.815333210874094494e-01,-1.910176082187651225e-01,3.558105819193091435e-02,1.288500526909854837e-01,1.828348842470322033e-01,6.392900241114618520e-02
4.927428095039599887e-01,-2.684798308841385150e-02,-4.840745744797547712e-01,-8.806703540795008944e-01,-1.912179665000208750e-01,3.557140403798897399e-02,1.286745114410792201e-01,1.825153516923437857e-01,6.385969333444641016e-02
4.931054606085869541e-01,-2.730089665411172817e-02,-4.841219422931277716e-01,-8.798073995631177091e-01,-1.914175613167938828e-01,3.556158546246246388e-02,1.284989526729274356e-01,1.821961320913288995e-01,6.379031173603022520e-02
4.934681117132139194e-01,-2.775286625405914975e-02,-4.841674224449490360e-01,-8.789444436958417928e-01,-1.916163936313077798e-01,3.555160280849622989e-02,1.283233770690670461e-01,1.818772254419676049e-01,6.372085789259440691e-02
4.938307628178407738e-01,-2.820389626816988127e-02,-4.842110045012426589e-01,-8.780814722414862494e-01,-1.918144642396772959e-01,3.554145641762618268e-02,1.281477853159526115e-01,1.815586317473312228e-01,6.365133208051698688e-02
4.941934139224677391e-01,-2.865399096188836481e-02,-4.842526776162856539e-01,-8.772184714816684270e-01,-1.920117739452664729e-01,3.553114662982082006e-02,1.279721781038970496e-01,1.812403510155597974e-01,6.358173457588567334e-02
4.945560650270947045e-01,-2.910315448363576252e-02,-4.842924309966680774e-01,-8.763554276528022768e-01,-1.922083234482427905e-01,3.552067378352286031e-02,1.277965561271372508e-01,1.809223832597767201e-01,6.351206565451583685e-02
4.949187161317215589e-01,-2.955139086232305701e-02,-4.843302540302594217e-01,-8.754923264749117084e-01,-1.924041132528588882e-01,3.551003821569231889e-02,1.276209200837914448e-01,1.806047284981904255e-01,6.344232559200435606e-02
4.952813672363485242e-01,-2.999870400494364375e-02,-4.843661362989797325e-01,-8.746291541852815321e-01,-1.925991438645004994e-01,3.549924026185014014e-02,1.274452706757909226e-01,1.802873867540940589e-01,6.337251466376503384e-02
4.956440183409754896e-01,-3.044509770339032251e-02,-4.844000681109172923e-01,-8.737658971727464419e-01,-1.927934157247839231e-01,3.548828025612149606e-02,1.272696086087136136e-01,1.799703580557443505e-01,6.330263314504003258e-02
4.960066694456023439e-01,-3.089057562485653108e-02,-4.844320398080039780e-01,-8.729025413477926598e-01,-1.929869290825461103e-01,3.547715853127875185e-02,1.270939345916461960e-01,1.796536424364212348e-01,6.323268131094617051e-02
4.963693205502293093e-01,-3.133514128473136040e-02,-4.844620415742970643e-01,-8.720390729669103003e-01,-1.931796841306523405e-01,3.546587541879198113e-02,1.269182493372063014e-01,1.793372399344508317e-01,6.316265943652021875e-02
4.967319716548562747e-01,-3.177879806649741568e-02,-4.844900638141809157e-01,-8.711754786388083982e-01,-1.933716810232608552e-01,3.545443124888048025e-02,1.267425535615314125e-01,1.790211505930799918e-01,6.309256779673610982e-02
4.970946227594831290e-01,-3.222154922027975488e-02,-4.845160971599082878e-01,-8.703117446941188717e-01,-1.935629197533126344e-01,3.544282635056050790e-02,1.265668479841977057e-01,1.787053744604624184e-01,6.302240666654113088e-02
4.974572738641100944e-01,-3.266339786095739939e-02,-4.845401326980258716e-01,-8.694478574712245500e-01,-1.937534002060306015e-01,3.543106105169413489e-02,1.263911333280959282e-01,1.783899115897070731e-01,6.295217632090444049e-02
4.978199249687370598e-01,-3.310434696635278229e-02,-4.845621621526712275e-01,-8.685838038961839480e-01,-1.939431222691005985e-01,3.541913567903887117e-02,1.262154103192338894e-01,1.780747620387712615e-01,6.288187703483660851e-02
4.981825760733639141e-01,-3.354439937550868223e-02,-4.845821769062907958e-01,-8.677195708306797428e-01,-1.941320857057515781e-01,3.540705055829740378e-02,1.260396796866826152e-01,1.777599258703652652e-01,6.281150908341137651e-02
4.985452271779908795e-01,-3.398355778704242880e-02,-4.846001685583112284e-01,-8.668551448679906457e-01,-1.943202901141503069e-01,3.539480601416833405e-02,1.258639421625987742e-01,1.774454031520121822e-01,6.274107274181839333e-02
4.989078782826177338e-01,-3.442182475755517501e-02,-4.846161289697814567e-01,-8.659905133216745377e-01,-1.945077351164476998e-01,3.538240237039724789e-02,1.256881984821383025e-01,1.771311939559669923e-01,6.267056828538852820e-02
4.992705293872446992e-01,-3.485920269353304235e-02,-4.846300503114597813e-01,-8.651256636372641751e-01,-1.946944202389859768e-01,3.536983994982978441e-02,1.255124493833523758e-01,1.768172983590611258e-01,6.259999598960708234e-02
4.996331804918716646e-01,-3.529569384809461141e-02,-4.846419255844398588e-01,-8.642605828826708247e-01,-1.948803448115681292e-01,3.535711907446692503e-02,1.253366956069810190e-01,1.765037164427475380e-01,6.252935613016685767e-02
4.999958315964985189e-01,-3.573130032831528524e-02,-4.846517476532623547e-01,-8.633952588061868383e-01,-1.950655081770493737e-01,3.534424006551872832e-02,1.251609378963273178e-01,1.761904482930457538e-01,6.245864898300135248e-02
5.003584827011254843e-01,-3.616602409348090852e-02,-4.846595094681358518e-01,-8.625296794822094881e-01,-1.952499096217255037e-01,3.533120324345806473e-02,1.249851769972660787e-01,1.758774940003590137e-01,6.238787482429253295e-02
5.007211338057524497e-01,-3.659986695399486401e-02,-4.846652042698169627e-01,-8.616638326666767878e-01,-1.954335482503637422e-01,3.531800892807435144e-02,1.248094136581764380e-01,1.755648536594732745e-01,6.231703393051413187e-02
5.010837849103793040e-01,-3.703283057036865777e-02,-4.846688255950000190e-01,-8.607977065843417375e-01,-1.956164231369481588e-01,3.530465743852739813e-02,1.246336486298349477e-01,1.752525273695298980e-01,6.224612657847017338e-02
5.014464360150062694e-01,-3.746491645230087819e-02,-4.846703676186703280e-01,-8.599312899801623278e-01,-1.957985333338274625e-01,3.529114909340236306e-02,1.244578826652463777e-01,1.749405152338460168e-01,6.217515304530429887e-02
5.018090871196332348e-01,-3.789612595784008775e-02,-4.846698249238625689e-01,-8.590645714911846476e-01,-1.959798777501200462e-01,3.527748421076437602e-02,1.242821165194539779e-01,1.746288173598401494e-01,6.210411360852996498e-02
5.021717382242600891e-01,-3.832646029262942733e-02,-4.846671919452050226e-01,-8.581975398662002874e-01,-1.961604551933922025e-01,3.526366310821371641e-02,1.241063509494922945e-01,1.743174338590313122e-01,6.203300854607463055e-02
5.025343893288870545e-01,-3.875592050514020670e-02,-4.846624634292961975e-01,-8.573301845928489318e-01,-1.963402644865299695e-01,3.524968610294187954e-02,1.239305867143576378e-01,1.740063648468846980e-01,6.196183813629518866e-02
5.028970404335140199e-01,-3.918450745200763308e-02,-4.846556344414039152e-01,-8.564624952500428101e-01,-1.965193043150863517e-01,3.523555351179497031e-02,1.237548245748937292e-01,1.736956104426613523e-01,6.189060265800061522e-02
5.032596915381408742e-01,-3.961222185386747974e-02,-4.846467004739134499e-01,-8.555944612736328114e-01,-1.966975732272540078e-01,3.522126565133310017e-02,1.235790652936564760e-01,1.733851707694276101e-01,6.181930239050126286e-02
5.036223426427678396e-01,-4.003906428442882692e-02,-4.846356577866326454e-01,-8.547260729302743609e-01,-1.968750698125238952e-01,3.520682283788156841e-02,1.234033096346971448e-01,1.730750459539299735e-01,6.174793761362662448e-02
5.039849937473948049e-01,-4.046503516233146414e-02,-4.846225024817520932e-01,-8.538573207590045566e-01,-1.970517925876065224e-01,3.519222538758592922e-02,1.232275583634521166e-01,1.727652361263956049e-01,6.167650860773077337e-02
5.043476448520216593e-01,-4.089013475094338546e-02,-4.846072309118965027e-01,-8.529881950691655668e-01,-1.972277398996120645e-01,3.517747361646783588e-02,1.230518122467259001e-01,1.724557414205243333e-01,6.160501565373666111e-02
5.047102959566486247e-01,-4.131436315825176564e-02,-4.845898397657406598e-01,-8.521186869258825514e-01,-1.974029101156800081e-01,3.516256784048177320e-02,1.228760720525846617e-01,1.721465619733930641e-01,6.153345903316276289e-02
5.050729470612755900e-01,-4.173772033683342819e-02,-4.845703260775870991e-01,-8.512487878403323105e-01,-1.975773015633264240e-01,3.514750837557123475e-02,1.227003385502328792e-01,1.718376979252382863e-01,6.146183902812718536e-02
5.054355981659024444e-01,-4.216020608391102265e-02,-4.845486876343239047e-01,-8.503784891669661228e-01,-1.977509124144507524e-01,3.513229553772501124e-02,1.225246125098141681e-01,1.715291494194033373e-01,6.139015592138263866e-02
5.057982492705294097e-01,-4.258182004148980404e-02,-4.845249223787715387e-01,-8.495077827846986285e-01,-1.979237408165790413e-01,3.511692964303370079e-02,1.223488947022460804e-01,1.712209166022715667e-01,6.131840999634907696e-02
5.061609003751563751e-01,-4.300256167281912845e-02,-4.844990283431118705e-01,-8.486366611893951806e-01,-1.980957848916646835e-01,3.510141100774999412e-02,1.221731858991764730e-01,1.709129996230599469e-01,6.124660153712313537e-02
5.065235514797832295e-01,-4.342243023309477756e-02,-4.844710039075068586e-01,-8.477651169175379753e-01,-1.982670426014789822e-01,3.508573994835895160e-02,1.219974868729034601e-01,1.706053986336992789e-01,6.117473082851143662e-02
5.068862025844101948e-01,-4.384142487930620113e-02,-4.844408478019623931e-01,-8.468931426910859539e-01,-1.984375118641983349e-01,3.506991678163373649e-02,1.218217983962491813e-01,1.702981137887931151e-01,6.110279815606767251e-02
5.072488536890371602e-01,-4.425954461872594337e-02,-4.844085592783522465e-01,-8.460207320290704658e-01,-1.986071906305504342e-01,3.505394182468013486e-02,1.216461212424017058e-01,1.699911452454403449e-01,6.103080380609471334e-02
5.076115047936640146e-01,-4.467678830537469281e-02,-4.843741381764912202e-01,-8.451478786596284820e-01,-1.987760767677677620e-01,3.503781539499195574e-02,1.214704561847139708e-01,1.696844931630521192e-01,6.095874806565360071e-02
5.079741558982909799e-01,-4.509315464068741619e-02,-4.843375842745558657e-01,-8.442745762820003108e-01,-1.989441680143091418e-01,3.502153781050609815e-02,1.212948039966079694e-01,1.693781577033189878e-01,6.088663122260218330e-02
5.083368070029179453e-01,-4.550864217426320302e-02,-4.842988976853459526e-01,-8.434008194393787239e-01,-1.991114621484981750e-01,3.500510938965806229e-02,1.211191654515255678e-01,1.690721390300639060e-01,6.081445356561143711e-02
5.086994581075447996e-01,-4.592324930469615651e-02,-4.842580788768744426e-01,-8.425266030348388391e-01,-1.992779568960028058e-01,3.498853045143657248e-02,1.209435413228033829e-01,1.687664373090234093e-01,6.074221538416735289e-02
5.090621092121717650e-01,-4.633697428048333400e-02,-4.842151287071552179e-01,-8.416519218818727666e-01,-1.994436498440450567e-01,3.497180131543842219e-02,1.207679323835374463e-01,1.684610527077984310e-01,6.066991696860590810e-02
5.094247603167987304e-01,-4.674981520100440768e-02,-4.841700487421247701e-01,-8.407767715385874308e-01,-1.996085386027830477e-01,3.495492230192265293e-02,1.205923394063842524e-01,1.681559853957359518e-01,6.059755861013382816e-02
5.097874114214255847e-01,-4.716176994592213845e-02,-4.841228406011119922e-01,-8.399011480623805870e-01,-1.997726207010732669e-01,3.493789373187727865e-02,1.204167631634229796e-01,1.678512355437032921e-01,6.052514060083946656e-02
5.101500625260525501e-01,-4.757283623497943204e-02,-4.840735061440295528e-01,-8.390250474972373862e-01,-1.999358935360573408e-01,3.492071592708834160e-02,1.202412044261015334e-01,1.675468033239998489e-01,6.045266323373099659e-02
5.105127136306795155e-01,-4.798301171034702328e-02,-4.840220475860221860e-01,-8.381484664048095556e-01,-2.000983545418943965e-01,3.490338921018287799e-02,1.200656639651291879e-01,1.672426889102660574e-01,6.038012680275395283e-02
5.108753647353063698e-01,-4.839229386997567772e-02,-4.839684674969166878e-01,-8.372714019807727670e-01,-2.002600011583441919e-01,3.488591390466910802e-02,1.198901425503475782e-01,1.669388924772741145e-01,6.030753160278334857e-02
5.112380158399333352e-01,-4.880068006898952149e-02,-4.839127690144926497e-01,-8.363938515711424326e-01,-2.004208307387771448e-01,3.486829033498861641e-02,1.197146409505632780e-01,1.666354142007859807e-01,6.023487792963821974e-02
5.116006669445603006e-01,-4.920816752115309001e-02,-4.838549556412437003e-01,-8.355158127507291699e-01,-2.005808405664633032e-01,3.485051882656775568e-02,1.195391599333789356e-01,1.663322542574845464e-01,6.016216608011015765e-02
5.119633180491871549e-01,-4.961475330041009713e-02,-4.837950309729692755e-01,-8.346372838556204155e-01,-2.007400279583224645e-01,3.483259970586860543e-02,1.193637002651100065e-01,1.660294128247944423e-01,6.008939635196997031e-02
5.123259691538141203e-01,-5.002043434248903964e-02,-4.837329989552281440e-01,-8.337582634992886099e-01,-2.008983901730663213e-01,3.481453330043937644e-02,1.191882627107044845e-01,1.657268900806929679e-01,6.001656904397201231e-02
5.126886202584410857e-01,-5.042520744657918996e-02,-4.836688638820689778e-01,-8.328787503611108090e-01,-2.010559243718417211e-01,3.479631993896448172e-02,1.190128480336164474e-01,1.654246862036485854e-01,5.994368445588238448e-02
5.130512713630679400e-01,-5.082906926939578796e-02,-4.836026304576410695e-01,-8.319987438873037711e-01,-2.012126277483718972e-01,3.477795995131482965e-02,1.188374569956682780e-01,1.651228013724698185e-01,5.987074288849081327e-02
5.134139224676949054e-01,-5.123201620660355893e-02,-4.835343039427606460e-01,-8.311182439116611143e-01,-2.013684973601985728e-01,3.475945366862120967e-02,1.186620903568753604e-01,1.648212357660951977e-01,5.979774464362952457e-02
5.137765735723218707e-01,-5.163404459682774394e-02,-4.834638896685858889e-01,-8.302372502974528778e-01,-2.015235302244795523e-01,3.474080142333169086e-02,1.184867488753326148e-01,1.645199895635186538e-01,5.972469002420499606e-02
5.141392246769487251e-01,-5.203515069594288889e-02,-4.833913932696389804e-01,-8.293557635666259920e-01,-2.016777234183533274e-01,3.472200354923737908e-02,1.183114333071466628e-01,1.642190629436642846e-01,5.965157933419473757e-02
5.145018757815756905e-01,-5.243533063304317565e-02,-4.833168207178784037e-01,-8.284737847251517628e-01,-2.018310740097657430e-01,3.470306038150994254e-02,1.181361444063193655e-01,1.639184560851786321e-01,5.957841287863774316e-02
5.148645268862026558e-01,-5.283458041253430437e-02,-4.832401783250184213e-01,-8.275913148758371474e-01,-2.019835789846196050e-01,3.468397225674757500e-02,1.179608829246254764e-01,1.636181691663264326e-01,5.950519096365125549e-02
5.152271779908295102e-01,-5.323289591628710404e-02,-4.831614729250415241e-01,-8.267083555822376528e-01,-2.021352353185712492e-01,3.466473951301973777e-02,1.177856496114559892e-01,1.633182023648886982e-01,5.943191389644753020e-02
5.155898290954564755e-01,-5.363027290585575813e-02,-4.830807115608370950e-01,-8.258249089820157707e-01,-2.022860400006432080e-01,3.464536248991112455e-02,1.176104452136854661e-01,1.630185558579752003e-01,5.935858198533294772e-02
5.159524802000834409e-01,-5.402670702474621223e-02,-4.829979014911542912e-01,-8.249409774256282191e-01,-2.024359899655032713e-01,3.462584152856484909e-02,1.174352704755955434e-01,1.627192298218820277e-01,5.928519553971589584e-02
5.163151313047102953e-01,-5.442219380073809454e-02,-4.829130502965846006e-01,-8.240565635082961471e-01,-2.025850821014880676e-01,3.460617697172485574e-02,1.172601261387770100e-01,1.624202244320086530e-01,5.921175487012475536e-02
5.166777824093372606e-01,-5.481672860959774241e-02,-4.828261658759140929e-01,-8.231716704685394514e-01,-2.027333132980295716e-01,3.458636916378465820e-02,1.170850129420137886e-01,1.621215398626963955e-01,5.913826028821611569e-02
5.170404335139642260e-01,-5.521030657847658674e-02,-4.827372565134659954e-01,-8.222863018381445510e-01,-2.028806803002607406e-01,3.456641845085972609e-02,1.169099316211553719e-01,1.618231762870592227e-01,5.906471210680086514e-02
5.174030846185910804e-01,-5.560292286904822134e-02,-4.826463308680672970e-01,-8.214004612854415299e-01,-2.030271799074787609e-01,3.454632518082656478e-02,1.167348829089790430e-01,1.615251338769055911e-01,5.899111063986028913e-02
5.177657357232180457e-01,-5.599457255738760075e-02,-4.825533977418263731e-01,-8.205141530965809338e-01,-2.031728089687967476e-01,3.452608970333159721e-02,1.165598675350960622e-01,1.612274128026012221e-01,5.891745620252752946e-02
5.181283868278450111e-01,-5.638525061681809447e-02,-4.824584662335338336e-01,-8.196273819157477991e-01,-2.033175643192830506e-01,3.450571236982569179e-02,1.163848862258716199e-01,1.609300132328927990e-01,5.884374911108092299e-02
5.184910379324718654e-01,-5.677495192057824269e-02,-4.823615457396146500e-01,-8.187401525059476715e-01,-2.034614427360623701e-01,3.448519353360068873e-02,1.162099397043175886e-01,1.606329353348213695e-01,5.876998968295710224e-02
5.188536890370988308e-01,-5.716367124452359505e-02,-4.822626459618222228e-01,-8.178524701484799486e-01,-2.036044410174018271e-01,3.446453354982548234e-02,1.160350286899823891e-01,1.603361792736064384e-01,5.869617823675754575e-02
5.192163401417257962e-01,-5.755140326987429056e-02,-4.821617769833572709e-01,-8.169643405329829466e-01,-2.037465559637594570e-01,3.444373277558043789e-02,1.158601538988272006e-01,1.600397452124782127e-01,5.862231509224447024e-02
5.195789912463526505e-01,-5.793814258600993305e-02,-4.820589490636524310e-01,-8.160757695150329116e-01,-2.038877843333792850e-01,3.442279156989169753e-02,1.156853160431247085e-01,1.597436333125737962e-01,5.854840057034815803e-02
5.199416423509796159e-01,-5.832388369329977174e-02,-4.819541727101501749e-01,-8.151867633212368514e-01,-2.040281228840574723e-01,3.440171029376348777e-02,1.155105158313816105e-01,1.594478437328389342e-01,5.847443499317450666e-02
5.203042934556065813e-01,-5.870862090412765077e-02,-4.818474587037260282e-01,-8.142973286284249657e-01,-2.041675683084664961e-01,3.438048931022874566e-02,1.153357539682448030e-01,1.591523766298801323e-01,5.840041868401701919e-02
5.206669445602334356e-01,-5.909234838027166425e-02,-4.817388180933850350e-01,-8.134074723413013963e-01,-2.043061172215345778e-01,3.435912898441018104e-02,1.151610311544029042e-01,1.588572321578410884e-01,5.832635196738278349e-02
5.210295956648604010e-01,-5.947506035930794077e-02,-4.816282622294081328e-01,-8.125172016030752786e-01,-2.044437663453111398e-01,3.433762968353404332e-02,1.149863480864827814e-01,1.585624104683179825e-01,5.825223516898692111e-02
5.213922467694873664e-01,-5.985675100424381334e-02,-4.815158026978831884e-01,-8.116265240224536104e-01,-2.045805124312451984e-01,3.431599177693001046e-02,1.148117054569524065e-01,1.582679117102324673e-01,5.817806861572816235e-02
5.217548978741142207e-01,-6.023741440447860640e-02,-4.814014512884829955e-01,-8.107354474700707581e-01,-2.047163522217716469e-01,3.429421563605761225e-02,1.146371039540412529e-01,1.579737360296993298e-01,5.810385263568484948e-02
5.221175489787411861e-01,-6.061704457887095998e-02,-4.812852200369501787e-01,-8.098439799976311360e-01,-2.048512824372232810e-01,3.427230163453287570e-02,1.144625442616583610e-01,1.576798835699458889e-01,5.802958755812059888e-02
5.224802000833681515e-01,-6.099563547883879444e-02,-4.811671212191912517e-01,-8.089521300800377457e-01,-2.049852998249446223e-01,3.425025014815308300e-02,1.142880270593047420e-01,1.573863544712031937e-01,5.795527371348363488e-02
5.228428511879950058e-01,-6.137318099147770489e-02,-4.810471673472003218e-01,-8.080599064740077164e-01,-2.051184011345932312e-01,3.422806155492064129e-02,1.141135530219865579e-01,1.570931488705775703e-01,5.788091143340134970e-02
5.232055022926219712e-01,-6.174967494271577095e-02,-4.809253711540555365e-01,-8.071673181103666828e-01,-2.052505830999526992e-01,3.420573623506595329e-02,1.139391228201324102e-01,1.568002669019680217e-01,5.780650105068274591e-02
5.235681533972489365e-01,-6.212511109635188156e-02,-4.808017455722846112e-01,-8.062743742685132275e-01,-2.053818424717408497e-01,3.418327457106973277e-02,1.137647371195171786e-01,1.565077086959718589e-01,5.773204289931810340e-02
5.239308045018757909e-01,-6.249948297611007675e-02,-4.806763037489338863e-01,-8.053810845159503629e-01,-2.055121758622822092e-01,3.416067694771773855e-02,1.135903965811867478e-01,1.562154743797687928e-01,5.765753731450140585e-02
5.242934556065027563e-01,-6.287278413460573034e-02,-4.805490590406853446e-01,-8.044874586122086058e-01,-2.056415799441977388e-01,3.413794375213907717e-02,1.134161018613811800e-01,1.559235640770340048e-01,5.758298463264399647e-02
5.246561067111297216e-01,-6.324500817711453671e-02,-4.804200250061119171e-01,-8.035935065839796554e-01,-2.057700514840614670e-01,3.411507537379154797e-02,1.132418536114602192e-01,1.556319779078549903e-01,5.750838519134704452e-02
5.250187578157565760e-01,-6.361614866458675799e-02,-4.802892153602433822e-01,-8.026992387411437946e-01,-2.058975872671733320e-01,3.409207220446008879e-02,1.130676524778382319e-01,1.553407159886318611e-01,5.743373932938089510e-02
5.253814089203835413e-01,-6.398619911693792517e-02,-4.801566440096682875e-01,-8.018046655956911906e-01,-2.060241840846050998e-01,3.406893463827209700e-02,1.128934991019208134e-01,1.550497784319888606e-01,5.735904738668062830e-02
5.257440600250105067e-01,-6.435515301635086338e-02,-4.800223250577138057e-01,-8.009097978750772118e-01,-2.061498387384410602e-01,3.404566307171186246e-02,1.127193941200348437e-01,1.547591653466992012e-01,5.728430970434295055e-02
5.261067111296373611e-01,-6.472300381059281627e-02,-4.798862727847668097e-01,-8.000146465633519721e-01,-2.062745480523704433e-01,3.402225790363366809e-02,1.125453381633606531e-01,1.544688768375993559e-01,5.720952662462053251e-02
5.264693622342643264e-01,-6.508974491634189619e-02,-4.797485016414149150e-01,-7.991192228389762953e-01,-2.063983088624059548e-01,3.399871953527344726e-02,1.123713318578686282e-01,1.541789130055067902e-01,5.713469849091568076e-02
5.268320133388912918e-01,-6.545536972252841146e-02,-4.796090262014744976e-01,-7.982235380797657598e-01,-2.065211180205317465e-01,3.397504837025977498e-02,1.121973758242663655e-01,1.538892739471492410e-01,5.705982564777511978e-02
5.271946644435181462e-01,-6.581987156013280327e-02,-4.794678611467064755e-01,-7.973276038761032414e-01,-2.066429723728586687e-01,3.395124481462907795e-02,1.120234706779569267e-01,1.535999597550897766e-01,5.698490844088843765e-02
5.275573155481451115e-01,-6.618324353521787273e-02,-4.793250213712090257e-01,-7.964314319930962949e-01,-2.067638686175170548e-01,3.392730927687725995e-02,1.118496170289801084e-01,1.533109705176561866e-01,5.690994721711573057e-02
5.279199666527719659e-01,-6.654547892301776457e-02,-4.791805219136364702e-01,-7.955350343904019628e-01,-2.068838036266928970e-01,3.390324216796969381e-02,1.116758154819484927e-01,1.530223063188747012e-01,5.683494232448293992e-02
5.282826177573989312e-01,-6.690657103047192855e-02,-4.790343779484795839e-01,-7.946384232025118788e-01,-2.070027743318318958e-01,3.387904390130447307e-02,1.115020666359959334e-01,1.527339672384023794e-01,5.675989411213944180e-02
5.286452688620258966e-01,-6.726651315434550860e-02,-4.788866047629913858e-01,-7.937416107075576654e-01,-2.071207776838159820e-01,3.385471489270908130e-02,1.113283710847331465e-01,1.524459533514699316e-01,5.668480293034416917e-02
5.290079199666527510e-01,-6.762529858460242238e-02,-4.787372176499256060e-01,-7.928446093621841495e-01,-2.072378106624015448e-01,3.383025556044294557e-02,1.111547294162256172e-01,1.521582647288228785e-01,5.660966913045650806e-02
5.293705710712797163e-01,-6.798292060777133550e-02,-4.785862321017968490e-01,-7.919474317881900483e-01,-2.073538702763648711e-01,3.380566632519965697e-02,1.109811422129567404e-01,1.518709014366592669e-01,5.653449306492575044e-02
5.297332221759066817e-01,-6.833937251030541837e-02,-4.784336637442876405e-01,-7.910500907053790165e-01,-2.074689535532867612e-01,3.378094761010741465e-02,1.108076100517674245e-01,1.515838635365822640e-01,5.645927508728254551e-02
5.300958732805336471e-01,-6.869464758194010479e-02,-4.782795283036616052e-01,-7.901525989796966964e-01,-2.075830575515347221e-01,3.375609984072847070e-02,1.106341335038136808e-01,1.512971510855555257e-01,5.638401555213012895e-02
5.304585243851605014e-01,-6.904873911904441108e-02,-4.781238415992625779e-01,-7.892549696570652085e-01,-2.076961793694787062e-01,3.373112344505735383e-02,1.104607131345316517e-01,1.510107641358444663e-01,5.630871481513111121e-02
5.308211754897874668e-01,-6.940164033477480565e-02,-4.779666194188363360e-01,-7.883572158299925192e-01,-2.078083160472632418e-01,3.370601885353485816e-02,1.102873495036258422e-01,1.507247027349745139e-01,5.623337323301091928e-02
5.311838265944144322e-01,-6.975334432412072516e-02,-4.778078776351029067e-01,-7.874593506958291744e-01,-2.079194645497992600e-01,3.368078649908445854e-02,1.101140431650603491e-01,1.504389669257044648e-01,5.615799116358211052e-02
5.315464776990412865e-01,-7.010384441194061900e-02,-4.776476322862830415e-01,-7.865613876442014707e-01,-2.080296220646284944e-01,3.365542681709188244e-02,1.099407946670128977e-01,1.501535567459721943e-01,5.608256896571750527e-02
5.319091288036682519e-01,-7.045313395357166719e-02,-4.774858994755319941e-01,-7.856633400785220100e-01,-2.081387858065582019e-01,3.362994024535825854e-02,1.097676045518330978e-01,1.498684722288569082e-01,5.600710699930488978e-02
5.322717799082952173e-01,-7.080120632839825845e-02,-4.773226953636136027e-01,-7.847652214567797380e-01,-2.082469530203194807e-01,3.360432722408990269e-02,1.095944733560202389e-01,1.495837134025675974e-01,5.593160562523669110e-02
5.326344310129220716e-01,-7.114805494313247713e-02,-4.771580361076606103e-01,-7.838670454191460912e-01,-2.083541210077832773e-01,3.357858819588932509e-02,1.094214016102136311e-01,1.492992802903996274e-01,5.585606520539421194e-02
5.329970821175490370e-01,-7.149367323507238581e-02,-4.769919377712368291e-01,-7.829688256240965316e-01,-2.084602870990412971e-01,3.355272360574446111e-02,1.092483898392101471e-01,1.490151729106981016e-01,5.578048610263197649e-02
5.333597332221760023e-01,-7.183805467533832534e-02,-4.768244166149042673e-01,-7.820705757259427404e-01,-2.085654486506951510e-01,3.352673390101701401e-02,1.090754385619454592e-01,1.487313912768559732e-01,5.570486868076818254e-02
5.337223843268028567e-01,-7.218119277209544826e-02,-4.766554889435183906e-01,-7.811723095126497096e-01,-2.086696030749901620e-01,3.350061953142979831e-02,1.089025482914502962e-01,1.484479353972900650e-01,5.562921330456949143e-02
5.340850354314298221e-01,-7.252308107335303511e-02,-4.764851710840627419e-01,-7.802740408464592381e-01,-2.087727478306427020e-01,3.347438094905264006e-02,1.087297195348383427e-01,1.481648052754033218e-01,5.555352033973248727e-02
5.344476865360567874e-01,-7.286371299129079659e-02,-4.763134793688081903e-01,-7.793757835102421705e-01,-2.088748802514099889e-01,3.344801860831980722e-02,1.085569527933014644e-01,1.478820009095862531e-01,5.547779015289810989e-02
5.348103376406836418e-01,-7.320308201675418402e-02,-4.761404299491551750e-01,-7.784775513588861884e-01,-2.089759977484344500e-01,3.342153296604033486e-02,1.083842485621413498e-01,1.475995222932178219e-01,5.540202311166009252e-02
5.351729887453106072e-01,-7.354118183973112899e-02,-4.759660390883457826e-01,-7.775793583819412547e-01,-2.090760979195878111e-01,3.339492448134773195e-02,1.082116073307818338e-01,1.473173694146278079e-01,5.532621958451733324e-02
