S_in,E_required_dB,eta_required,gamma_effective_required,beta,q_active,gamma_target,Ka
1.457028112449799462e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.607453371801874787e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.466867469879518326e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.625061587791164964e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.476706827309237191e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.642669803780455515e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.486546184738956056e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.660278019769746065e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.496385542168674920e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.677886235759036615e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.506224899598393785e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.695494451748327166e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.516064257028112650e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.713102667737617344e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.525903614457831514e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.730710883726907894e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.535742971887550379e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.748319099716198444e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.545582329317269243e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.765927315705488995e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.555421686746988108e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.783535531694779545e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.565261044176706973e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.801143747684069723e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.575100401606425837e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.818751963673360273e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.584939759036144924e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.836360179662651196e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.594779116465863789e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.853968395651941746e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.604618473895582653e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.871576611641232297e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.614457831325301518e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.889184827630522475e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.624297188755020382e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.906793043619813025e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.634136546184739247e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.924401259609103575e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.643975903614458112e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.942009475598394126e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.653815261044176976e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.959617691587684676e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.663654618473895841e+00,-1.500000000000095923e+00,1.000000000000000000e+00,8.495349412609466810e+01,2.977225907576974854e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.673493975903614706e+00,-1.490000000000096136e+00,1.000000000000000000e+00,8.514933215560476754e+01,2.994834123566265404e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.683333333333333570e+00,-1.470000000000096563e+00,1.000000000000000000e+00,8.554236361518044873e+01,3.012442339555555955e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.693172690763052435e+00,-1.455000000000096883e+00,1.000000000000000000e+00,8.583832728903857401e+01,3.030050555544846505e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.703012048192771299e+00,-1.435000000000097309e+00,1.000000000000000000e+00,8.623453900565300501e+01,3.047658771534137055e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.712851405622490164e+00,-1.415000000000097735e+00,1.000000000000000000e+00,8.663257955245717312e+01,3.065266987523427233e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.722690763052209029e+00,-1.400000000000098055e+00,1.000000000000000000e+00,8.693231520899684028e+01,3.082875203512717783e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.732530120481927893e+00,-1.380000000000098481e+00,1.000000000000000000e+00,8.733357654441691409e+01,3.100483419502008334e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.742369477911646758e+00,-1.365000000000098801e+00,9.743670165665052618e-01,8.538937213613384358e+01,3.118091635491298884e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.752208835341365623e+00,-1.345000000000099227e+00,1.000000000000000000e+00,8.804024573020112143e+01,3.135699851480589435e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.762048192771084709e+00,-1.325000000000099654e+00,1.000000000000000000e+00,8.844662104055008456e+01,3.153308067469880357e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.771887550200803574e+00,-1.310000000000099973e+00,9.776435000408307818e-01,8.676843477078963929e+01,3.170916283459170535e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.781726907630522438e+00,-1.290000000000100400e+00,1.000000000000000000e+00,8.916229654760209655e+01,3.188524499448461086e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.791566265060241303e+00,-1.270000000000100826e+00,1.000000000000000000e+00,8.957385100920591015e+01,3.206132715437751636e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.801405622489960168e+00,-1.255000000000101146e+00,9.811564356300288559e-01,8.819003254698188243e+01,3.223740931427042186e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.811244979919679032e+00,-1.235000000000101572e+00,1.000000000000000000e+00,9.029864762082799245e+01,3.241349147416332737e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.821084337349397897e+00,-1.215000000000101998e+00,1.000000000000000000e+00,9.071544724066843912e+01,3.258957363405622914e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.830923694779116762e+00,-1.200000000000102318e+00,9.840721306834022686e-01,8.957940606571196440e+01,3.276565579394913465e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.840763052208835626e+00,-1.180000000000102744e+00,1.000000000000000000e+00,9.144948120304728434e+01,3.294173795384204015e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.850602409638554491e+00,-1.160000000000103171e+00,1.000000000000000000e+00,9.187159282934857174e+01,3.311782011373494565e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.860441767068273355e+00,-1.145000000000103491e+00,9.859938246887318680e-01,9.089823301739038186e+01,3.329390227362785116e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.870281124497992220e+00,-1.125000000000103917e+00,1.000000000000000000e+00,9.261498187019927286e+01,3.346998443352075294e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.880120481927711085e+00,-1.105000000000104343e+00,1.000000000000000000e+00,9.304247320314946990e+01,3.364606659341365844e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.889959839357429949e+00,-1.085000000000104770e+00,1.000000000000000000e+00,9.347193774643839959e+01,3.382214875330656022e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.899799196787148814e+00,-1.070000000000105089e+00,1.000000000000000000e+00,9.379533655059728403e+01,3.399823091319946945e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.909638554216867679e+00,-1.050000000000105516e+00,1.000000000000000000e+00,9.422827615320632333e+01,3.417431307309237123e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.919477911646586543e+00,-1.030000000000105942e+00,1.000000000000000000e+00,9.466321411422421761e+01,3.435039523298528045e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.929317269076305408e+00,-1.010000000000106368e+00,1.000000000000000000e+00,9.510015965765428803e+01,3.452647739287818223e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.939156626506024272e+00,-9.950000000001066880e-01,1.000000000000000000e+00,9.542919186400519038e+01,3.470255955277108401e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.948995983935743359e+00,-9.750000000001071143e-01,1.000000000000000000e+00,9.586967300008615211e+01,3.487864171266399324e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.958835341365462224e+00,-9.550000000001075406e-01,1.000000000000000000e+00,9.631218730471286449e+01,3.505472387255690247e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.968674698795181088e+00,-9.350000000001079670e-01,1.000000000000000000e+00,9.675674416256491384e+01,3.523080603244980425e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.978514056224899953e+00,-9.200000000001082867e-01,1.000000000000000000e+00,9.709150790140344611e+01,3.540688819234271348e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.988353413654618818e+00,-9.000000000001087130e-01,1.000000000000000000e+00,9.753966193968946641e+01,3.558297035223561525e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
1.998192771084337682e+00,-8.800000000001091394e-01,1.000000000000000000e+00,9.798988456302862460e+01,3.575905251212851703e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.008032128514056325e+00,-8.600000000001095657e-01,1.000000000000000000e+00,9.844218531957569951e+01,3.593513467202141881e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.017871485943775411e+00,-8.450000000001098854e-01,1.000000000000000000e+00,9.878278043056505453e+01,3.611121683191432804e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.027710843373494054e+00,-8.250000000001103118e-01,1.000000000000000000e+00,9.923874102814929188e+01,3.628729899180722982e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.037550200803213141e+00,-8.050000000001107381e-01,1.000000000000000000e+00,9.969680624422719006e+01,3.646338115170013905e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.047389558232931783e+00,-7.850000000001111644e-01,1.000000000000000000e+00,1.001569857932763341e+02,3.663946331159304082e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.057228915662650870e+00,-7.700000000001114842e-01,9.927851199068398191e-01,9.977839305381662882e+01,3.681554547148595005e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.067068273092369513e+00,-7.500000000001119105e-01,1.000000000000000000e+00,1.009674169974207985e+02,3.699162763137885183e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.076907630522088599e+00,-7.300000000001123368e-01,1.000000000000000000e+00,1.014334614192321595e+02,3.716770979127176106e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.086746987951807242e+00,-7.100000000001127631e-01,1.000000000000000000e+00,1.019016570043550161e+02,3.734379195116465539e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.096586345381526328e+00,-6.900000000001131895e-01,1.000000000000000000e+00,1.023720136821080615e+02,3.751987411105756462e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.106425702811244971e+00,-6.750000000001135092e-01,1.000000000000000000e+00,1.027262054064086811e+02,3.769595627095046639e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.116265060240964058e+00,-6.550000000001139355e-01,1.000000000000000000e+00,1.032003680266599872e+02,3.787203843084337562e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.126104417670682700e+00,-6.350000000001143619e-01,1.000000000000000000e+00,1.036767192821242389e+02,3.804812059073627740e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.135943775100401787e+00,-6.150000000001147882e-01,1.000000000000000000e+00,1.041552692750825599e+02,3.822420275062918663e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.145783132530120429e+00,-5.950000000001152145e-01,1.000000000000000000e+00,1.046360281544461088e+02,3.840028491052208841e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.155622489959839516e+00,-5.750000000001156408e-01,1.000000000000000000e+00,1.051190061159712741e+02,3.857636707041499764e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.165461847389558159e+00,-5.600000000001159606e-01,1.000000000000000000e+00,1.054827020197032965e+02,3.875244923030789942e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.175301204819277245e+00,-5.400000000001163869e-01,1.000000000000000000e+00,1.059695880502247007e+02,3.892853139020080864e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.185140562248995888e+00,-5.200000000001168132e-01,1.000000000000000000e+00,1.064587214445524381e+02,3.910461355009370297e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.194979919678714975e+00,-5.000000000001172396e-01,1.000000000000000000e+00,1.069501125760465783e+02,3.928069570998661220e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.204819277108433617e+00,-4.800000000001176659e-01,1.000000000000000000e+00,1.074437718659483494e+02,3.945677786987951398e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.214658634538152704e+00,-4.600000000001180922e-01,1.000000000000000000e+00,1.079397097836012875e+02,3.963286002977242321e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.224497991967871791e+00,-4.450000000001184119e-01,1.000000000000000000e+00,1.083131648965140812e+02,3.980894218966533244e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.234337349397590433e+00,-4.250000000001188383e-01,1.000000000000000000e+00,1.088131157500656059e+02,3.998502434955823421e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.244176706827309520e+00,-4.050000000001192646e-01,1.000000000000000000e+00,1.093153742719066344e+02,4.016110650945114344e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.254016064257028162e+00,-3.850000000001196909e-01,1.000000000000000000e+00,1.098199511137500224e+02,4.033718866934404522e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.263855421686747249e+00,-3.650000000001201172e-01,1.000000000000000000e+00,1.103268569764746871e+02,4.051327082923695445e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.273694779116465892e+00,-3.450000000001205436e-01,1.000000000000000000e+00,1.108361026103525688e+02,4.068935298912985623e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.283534136546184978e+00,-3.250000000001209699e-01,1.000000000000000000e+00,1.113476988152766438e+02,4.086543514902276546e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.293373493975903621e+00,-3.100000000001212896e-01,1.000000000000000000e+00,1.117329450561365292e+02,4.104151730891565979e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.303212851405622708e+00,-2.900000000001217160e-01,1.000000000000000000e+00,1.122486808977030819e+02,4.121759946880856901e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.313052208835341350e+00,-2.700000000001221423e-01,1.000000000000000000e+00,1.127667972677533754e+02,4.139368162870147079e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.322891566265060437e+00,-2.500000000001225686e-01,1.000000000000000000e+00,1.132873051543076031e+02,4.156976378859438002e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.332730923694779079e+00,-2.300000000001229949e-01,1.000000000000000000e+00,1.138102155961044417e+02,4.174584594848728180e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.342570281124498166e+00,-2.100000000001234213e-01,1.000000000000000000e+00,1.143355396828349768e+02,4.192192810838019103e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.352409638554216809e+00,-1.900000000001238476e-01,1.000000000000000000e+00,1.148632885553780625e+02,4.209801026827309281e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.362248995983935895e+00,-1.700000000001242739e-01,1.000000000000000000e+00,1.153934734060364633e+02,4.227409242816600204e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.372088353413654538e+00,-1.500000000001247003e-01,1.000000000000000000e+00,1.159261054787742751e+02,4.245017458805890381e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.381927710843373625e+00,-1.300000000001251266e-01,1.000000000000000000e+00,1.164611960694553972e+02,4.262625674795181304e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.391767068273092711e+00,-1.150000000001254463e-01,1.000000000000000000e+00,1.168641342394326301e+02,4.280233890784471482e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.401606425702811354e+00,-9.500000000012587265e-02,1.000000000000000000e+00,1.174035545741480604e+02,4.297842106773761660e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.411445783132530440e+00,-7.500000000012629897e-02,1.000000000000000000e+00,1.179454647600004193e+02,4.315450322763052583e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.421285140562249083e+00,-5.500000000012672530e-02,1.000000000000000000e+00,1.184898762896204261e+02,4.333058538752342761e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.431124497991968170e+00,-3.500000000012715162e-02,1.000000000000000000e+00,1.190368007086862860e+02,4.350666754741633683e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.440963855421686812e+00,-1.500000000012757795e-02,1.000000000000000000e+00,1.195862496161686863e+02,4.368274970730923861e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.450803212851405899e+00,4.999999999871995726e-03,1.000000000000000000e+00,1.201382346645767285e+02,4.385883186720214784e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.460642570281124542e+00,2.499999999987156940e-02,1.000000000000000000e+00,1.206927675602050272e+02,4.403491402709504962e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.470481927710843628e+00,4.499999999987114307e-02,1.000000000000000000e+00,1.212498600633820161e+02,4.421099618698795885e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.480321285140562271e+00,6.499999999987071675e-02,1.000000000000000000e+00,1.218095239887193202e+02,4.438707834688086063e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.490160642570281357e+00,8.499999999987029042e-02,1.000000000000000000e+00,1.223717712053623927e+02,4.456316050677376240e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
2.500000000000000000e+00,1.049999999998698641e-01,1.000000000000000000e+00,1.229366136372420897e+02,4.473924266666666418e+07,9.313225741817976466e-10,8.489980487392529085e+01,1.073741824000000000e+09
